onet_soc_code,spe_ocupacion,similarity_score
27-2091.00,Intérpretes Musicales,0.38471798999769935
27-2099.00,"Pintores, Escultores y Otros Artistas Visuales",0.5070666926537449
27-2099.00,"Productores, Directores Artísticos, Coreógrafos y Ocupaciones Relacionadas",0.5048072111955674
27-2099.00,Otros artistas,0.4557948714334354
27-3011.00,"Locutores de Radio, Televisión y Otros Medios de Comunicación.",0.5618542229294915
27-3011.00,Transcriptores y Relatores,0.443758390264119
27-3011.00,Operadores de Radio y Despachadores,0.4207976975813692
27-3023.00,Periodistas,0.5271320832732903
27-3023.00,"Locutores de Radio, Televisión y Otros Medios de Comunicación.",0.48912921434318285
27-3023.00,Ocupaciones Profesionales en Relaciones Públicas y Comunicaciones,0.44624331707109977
27-3031.00,Ocupaciones Profesionales en Relaciones Públicas y Comunicaciones,0.5422708494089921
27-3031.00,Representante de servicios especializados,0.48627218295932506
27-3031.00,Publicistas,0.4728138376853572
27-3041.00,Editores y Redactores,0.6403849173246696
27-3041.00,Escritores,0.4819566095521378
27-3041.00,Periodistas,0.4463115518705154
27-3042.00,Escritores,0.4798155333704067
27-3042.00,Ayudantes de Mecánica,0.47929239805353413
27-3042.00,Operadores de Máquinas Estacionarias y Equipo Auxiliar,0.4602863550556481
27-3043.00,Escritores,0.6068979295950532
27-3043.00,Editores y Redactores,0.4910126098881347
27-3043.00,Autores y Compositores Musicales,0.45135822607320714
27-3043.05,Escritores,0.5406919022271995
27-3043.05,Autores y Compositores Musicales,0.45460429124199386
27-3043.05,"Pintores, Escultores y Otros Artistas Visuales",0.40711228164522906
27-3091.00,Traductores e Intérpretes,0.636721991059305
27-3091.00,Transcriptores y Relatores,0.5836219245417534
27-3091.00,Guías-intérpretes,0.5291854005550904
27-3092.00,Transcriptores y Relatores,0.5164725690910069
27-3092.00,Auxiliares de Tribunales,0.43451685663477413
27-3092.00,Meseros y Capitán de Meseros,0.4095356933572976
27-3099.00,"Locutores de Radio, Televisión y Otros Medios de Comunicación.",0.5636635330686945
27-3099.00,Gerentes de Medios de Comunicación y Artes Escénicas,0.47653266365863073
27-3099.00,Mecánicos de Otros Pequeñas Máquinas y Motores,0.47040115602905264
27-4011.00,"Auxiliares técnicos de instalación, mantenimiento y reparación de sistemas de Telecomunicaciones",0.4685340222837168
27-4011.00,Técnicos instaladores de Redes y Líneas de Telecomunicaciones,0.4582800734053093
27-4011.00,Ingenieros y Productores de Audio y Sonido,0.4486561876384604
27-4012.00,Técnicos en Transmisión de Radio y Televisión,0.5718388929687468
27-4012.00,"Auxiliares técnicos de instalación, mantenimiento y reparación de sistemas de Telecomunicaciones",0.5045230898950989
27-4012.00,Operarios de Mantenimiento y Servicio de Televisión por Cable,0.4672621255469564
27-4014.00,Ingenieros y Productores de Audio y Sonido,0.5375634281645423
27-4014.00,Auxiliares de Producción de Audio y Sonido,0.5087313975267252
27-4014.00,"Otras Ocupaciones Técnicas en Cine, Televisión y Artes Escénicas n.c.a.",0.44065781278907135
27-4015.00,Ensambladores e Inspectores de Aparatos y Equipo Eléctrico,0.4745206211677122
27-4015.00,Técnicos instaladores de Redes y Líneas de Telecomunicaciones,0.47422934733760813
27-4015.00,Operarios de Mantenimiento y Servicio de Televisión por Cable,0.46162173186981714
27-4021.00,Fotógrafos,0.6022451681770082
27-4021.00,"Pintores, Escultores y Otros Artistas Visuales",0.4296786305634762
27-4021.00,Procesadores Fotográficos y de Películas,0.41769067078468086
27-4031.00,Operadores de Cámara de Cine y Televisión,0.7095400151421911
27-4031.00,"Otras Ocupaciones Técnicas en Cine, Televisión y Artes Escénicas n.c.a.",0.5508074881545686
27-4031.00,Operarios de Mantenimiento y Servicio de Televisión por Cable,0.5132642320527923
27-4032.00,Editores y Redactores,0.4522425094630065
27-4032.00,Operadores de Cámara de Cine y Televisión,0.4406429011145268
27-4032.00,Procesadores Fotográficos y de Películas,0.43728773382424435
27-4099.00,"Locutores de Radio, Televisión y Otros Medios de Comunicación.",0.5403753900997131
27-4099.00,Mecánicos de Otros Pequeñas Máquinas y Motores,0.5336037895602573
27-4099.00,Operadores de Máquinas y Trabajadores Relacionados con el Procesamiento del Caucho,0.5259594657111757
29-1011.00,Manicuristas y Pedicuristas,0.47078925253853476
29-1011.00,Fisioterapeutas,0.45722909735042383
29-1011.00,Terapeutas Ocupacionales,0.4409553592493879
29-1021.00,Odontólogos,0.594952307451642
29-1021.00,Higienistas Dentales,0.4987804886346189
29-1021.00,Médicos Generales,0.46234109119873323
29-1022.00,Odontólogos,0.48837724877868927
29-1022.00,Auxiliares de Salud oral,0.42023083128487027
29-1022.00,Instrumentadores Quirúrgicos,0.40397125720569854
29-1023.00,Odontólogos,0.5436947635832057
29-1023.00,Higienistas Dentales,0.4769537478417847
29-1023.00,Auxiliares en mecánica dental,0.44773588436032974
29-1024.00,Odontólogos,0.5245739490545491
29-1024.00,Higienistas Dentales,0.46095753292626407
29-1024.00,Auxiliares en mecánica dental,0.4309532910714299
29-1029.00,Odontólogos,0.6100455144457041
29-1029.00,Médicos Especialistas,0.5563619603328466
29-1029.00,Higienistas Dentales,0.5268369627413231
29-1031.00,Dietistas y Nutricionistas,0.6036783434836022
29-1031.00,Supervisores de Servicios de Alimentos,0.5041483979696987
29-1031.00,Ayudantes de establecimientos de alimentos y bebidas,0.4908187571360362
29-1041.00,Optómetras,0.42618274254881067
29-1041.00,Odontólogos,0.4119076463719619
29-1041.00,Técnicos Ópticos,0.41073394986083883
29-1051.00,Auxiliares de Droguería y Farmacia,0.48694387301175884
29-1051.00,Regentes de farmacia,0.47201214141326925
29-1051.00,Farmacéuticos y Químicos Farmacéuticos,0.46859151342028077
29-1071.00,Auxiliares administrativos en Salud,0.4642568964291541
29-1071.00,Auxiliares en Enfermería,0.4593028886613164
29-1071.00,Asistentes de Ambulancia y Otras Ocupaciones Paramédicas,0.43878333923770174
29-1071.01,Auxiliares en Enfermería,0.5573388723588766
29-1071.01,Asistentes de Ambulancia y Otras Ocupaciones Paramédicas,0.49185212744645146
29-1071.01,Auxiliares Administrativos,0.47377117314724854
29-1081.00,Manicuristas y Pedicuristas,0.5501279191881421
29-1081.00,Odontólogos,0.49690985936505516
29-1081.00,Médicos Especialistas,0.48244094856290254
29-1122.00,Terapeutas Ocupacionales,0.6086498118194454
29-1122.00,Ayudantes de Otros Oficios,0.49124409283220094
29-1122.00,Otras Ocupaciones Técnicas en Terapia y Valoración n.c.a.,0.45331569028182
29-1122.01,Terapeutas Ocupacionales,0.5777190929696818
29-1122.01,Audiólogos y Terapeutas del Lenguaje,0.46084688865946777
29-1122.01,Ayudantes de Otros Oficios,0.4302388496805837
29-1123.00,Fisioterapeutas,0.5140922969721684
29-1123.00,Terapeutas Ocupacionales,0.46408554812417807
29-1123.00,Gerentes de Programas de Política Social y de Salud,0.3937515973231312
29-1124.00,Técnicos en Radioterapia,0.5529480645764387
29-1124.00,Terapeutas Ocupacionales,0.416869486055251
29-1124.00,"Auxiliares técnicos de instalación, mantenimiento y reparación de sistemas de Telecomunicaciones",0.38026381143491184
29-1125.00,Terapeutas Ocupacionales,0.48807135572274574
29-1125.00,Recreadores,0.45742820102060433
29-1125.00,Auxiliares de Servicios de Recreación y Deporte,0.3952707685404575
29-1126.00,Técnicos en Terapia Respiratoria y Cardiovascular,0.44355330747402677
29-1126.00,Terapeutas Ocupacionales,0.4256939392914163
29-1126.00,Técnicos en Radioterapia,0.3923382950684633
29-1127.00,Audiólogos y Terapeutas del Lenguaje,0.5740517755877218
29-1127.00,Psicólogos,0.4525295505591072
29-1127.00,Terapeutas Ocupacionales,0.4112716032294494
29-1128.00,Entrenadores y Preparadores Físicos,0.47582079750181616
29-1128.00,Gerentes de Operación de Instalaciones Físicas,0.42777410919036535
29-1128.00,Dietistas y Nutricionistas,0.4125723534415606
29-1129.00,Terapeutas Ocupacionales,0.5623808649406736
29-1129.00,Otros Reparadores,0.4849874758951307
29-1129.00,Psicólogos,0.4801353309985103
29-1129.01,Terapeutas Ocupacionales,0.5345791033833412
29-1129.01,Auxiliares de Promoción Artística,0.46315238946072784
29-1129.01,"Pintores, Escultores y Otros Artistas Visuales",0.45959379173551423
29-1129.02,Terapeutas Ocupacionales,0.49524205479214106
29-1129.02,Intérpretes Musicales,0.47472232210877274
29-1129.02,Curadores y Supervisores Musicales,0.43937314681666284
29-1131.00,Veterinarios,0.5633362896264328
29-1131.00,Trabajadores del Cuidado de Animales,0.4776246791239323
29-1131.00,"Biólogos, Botánicos, Zoólogos y Relacionados",0.43633120931835156
29-1141.00,Auxiliares en Enfermería,0.5361260880058437
29-1141.00,Auxiliares administrativos en Salud,0.3986519148028916
29-1141.00,Auxiliares del Cuidado de Niños,0.39453670411907815
29-1141.01,Auxiliares en Enfermería,0.4886707075123299
29-1141.01,Asistentes de Ambulancia y Otras Ocupaciones Paramédicas,0.4318415234118029
29-1141.01,Auxiliares del Cuidado de Niños,0.36772796639751076
29-1141.02,Otras Ocupaciones Profesionales en Diagnóstico y Tratamiento de la Salud n.c.a.,0.39092717831407525
29-1141.02,Psicólogos,0.38755159292627867
29-1141.02,Auxiliares en Enfermería,0.3682300801886569
29-1141.03,Auxiliares en Enfermería,0.507793923905086
29-1141.03,Médicos Especialistas,0.48632886520313845
29-1141.03,Auxiliares del Cuidado de Niños,0.43941320573554565
29-1141.04,Auxiliares en Enfermería,0.48732973098853927
29-1141.04,Auxiliares de Laboratorio Clínico,0.4480195310212185
29-1141.04,Médicos Especialistas,0.40034439785585163
29-1151.00,Auxiliares en Enfermería,0.5569948985184289
29-1151.00,Asistentes de Ambulancia y Otras Ocupaciones Paramédicas,0.4721030199795025
29-1151.00,Otros Auxiliares de Servicios a la Salud n.c.a.,0.44369884051318137
29-1161.00,Auxiliares en Enfermería,0.4581131161456979
29-1161.00,Auxiliares del Cuidado de Niños,0.4052226127454257
29-1161.00,Médicos Especialistas,0.39448087368723017
29-1171.00,Otras Ocupaciones Profesionales en Diagnóstico y Tratamiento de la Salud n.c.a.,0.42272141937718166
29-1171.00,Médicos Especialistas,0.413431238810689
29-1171.00,Auxiliares en Enfermería,0.3659909397895606
29-1181.00,Audiólogos y Terapeutas del Lenguaje,0.5611723169663444
29-1181.00,Ayudantes de Otros Oficios,0.4625889548927454
29-1181.00,Odontólogos,0.46177650249598745
29-1211.00,Médicos Especialistas,0.45628272515234747
29-1211.00,Odontólogos,0.4489457322461691
29-1211.00,Cosmetólogos Esteticistas,0.4462051792784287
29-1212.00,Médicos Especialistas,0.49422102908914045
29-1212.00,Psicólogos,0.4146064191040577
29-1212.00,Odontólogos,0.40313118807165016
29-1213.00,Médicos Especialistas,0.48438146269638144
29-1213.00,Cosmetólogos Esteticistas,0.47931948516665257
29-1213.00,Manicuristas y Pedicuristas,0.46882540972540343
29-1214.00,Médicos Especialistas,0.44025440983007996
29-1214.00,Asistentes de Ambulancia y Otras Ocupaciones Paramédicas,0.40623728541925236
29-1214.00,"Evaluadores, Ajustadores, Analistas y Liquidadores de Seguros",0.33182693455638107
29-1215.00,Médicos Especialistas,0.47806033262936
29-1215.00,Médicos Generales,0.423017597301699
29-1215.00,Otras Ocupaciones Profesionales en Diagnóstico y Tratamiento de la Salud n.c.a.,0.3819258414303359
29-1216.00,Médicos Generales,0.5074971471755408
29-1216.00,Médicos Especialistas,0.44706774822535805
29-1216.00,Odontólogos,0.3549430542101732
29-1217.00,Médicos Especialistas,0.45752056449005535
29-1217.00,Psicólogos,0.41093181161082654
29-1217.00,Odontólogos,0.4030153730820376
29-1218.00,Odontólogos,0.40409364061971775
29-1218.00,Médicos Especialistas,0.40281932270941384
29-1218.00,Médicos Generales,0.3990773551857903
29-1221.00,Médicos Especialistas,0.506113474519105
29-1221.00,Médicos Generales,0.48640926363586
29-1221.00,Auxiliares del Cuidado de Niños,0.46214509571667023
29-1222.00,Técnicos de Laboratorio Médico y Patología,0.4849076325045271
29-1222.00,"Geólogos, Geoquímicos y Geofísicos",0.47546803196053405
29-1222.00,"Biólogos, Botánicos, Zoólogos y Relacionados",0.465125949754985
29-1223.00,Psicólogos,0.5968637450098313
29-1223.00,Médicos Especialistas,0.4736972839990632
29-1223.00,Odontólogos,0.46237397224488563
29-1224.00,Técnicos en Imágenes Diagnósticas,0.5601137798041218
29-1224.00,Técnicos en Radioterapia,0.5160420640266252
29-1224.00,Técnicos en Medicina Nuclear,0.5091507737466093
29-1229.00,Médicos Especialistas,0.5145531004902
29-1229.00,Médicos Generales,0.4718551278221302
29-1229.00,Practicantes de Medicina Alternativa,0.4445484972801305
29-1229.01,Médicos Especialistas,0.4850340013821652
29-1229.01,Cosmetólogos Esteticistas,0.43577669777145395
29-1229.01,Odontólogos,0.43097099787007015
29-1229.02,Auxiliares en Enfermería,0.42113403560113166
29-1229.02,Asistentes de Ambulancia y Otras Ocupaciones Paramédicas,0.3648599589949044
29-1229.02,Supervisores de servicios de Alojamiento y Hospedaje,0.3531756487469024
29-1229.03,Médicos Especialistas,0.47114315109679833
29-1229.03,Odontólogos,0.4323785380179824
29-1229.03,Psicólogos,0.41244858729206757
29-1229.04,Fisioterapeutas,0.5412279643159984
29-1229.04,Terapeutas Ocupacionales,0.5047122300561911
29-1229.04,Médicos Especialistas,0.5046080468505536
29-1229.05,Practicantes de Medicina Alternativa,0.4278413308744272
29-1229.05,Médicos Generales,0.409113030515996
29-1229.05,Gerentes de Programas de Política Social y de Salud,0.4030562998257735
29-1229.06,Deportistas,0.4834688639196888
29-1229.06,Médicos Especialistas,0.48149465682840975
29-1229.06,Directores de Programas de Esparcimiento y Administradores de Deportes,0.46003773515211893
29-1241.00,Médicos Especialistas,0.44306786043466123
29-1241.00,Odontólogos,0.40223425622750064
29-1241.00,Psicólogos,0.3924936853640969
29-1242.00,Médicos Especialistas,0.46971569447422734
29-1242.00,Odontólogos,0.4296065588193368
29-1242.00,Otras Ocupaciones Profesionales en Diagnóstico y Tratamiento de la Salud n.c.a.,0.4203394980469441
29-1243.00,Médicos Especialistas,0.43270565834932856
29-1243.00,Instrumentadores Quirúrgicos,0.41443519467026657
29-1243.00,Psicólogos,0.35650337813021676
29-1249.00,Instrumentadores Quirúrgicos,0.5002586320793723
29-1249.00,Médicos Especialistas,0.430839077650188
29-1249.00,Otros Reparadores,0.42963175660389824
29-1291.00,Practicantes de Medicina Alternativa,0.4590238163621869
29-1291.00,Otras Ocupaciones Profesionales en Diagnóstico y Tratamiento de la Salud n.c.a.,0.4323166936528535
29-1291.00,Dietistas y Nutricionistas,0.41091105111553444
29-1292.00,Higienistas Dentales,0.6145051575464582
29-1292.00,Auxiliares de Salud oral,0.5513911211437048
29-1292.00,Odontólogos,0.49996038775428586
29-1299.00,Otras Ocupaciones Profesionales en Diagnóstico y Tratamiento de la Salud n.c.a.,0.5504040592892772
29-1299.00,Otros Reparadores,0.47169129519162567
29-1299.00,Practicantes de Medicina Alternativa,0.4583655882574146
29-1299.01,Practicantes de Medicina Alternativa,0.43895591126531447
29-1299.01,Dietistas y Nutricionistas,0.4032160727121313
29-1299.01,Otras Ocupaciones Profesionales en Diagnóstico y Tratamiento de la Salud n.c.a.,0.39478761288630004
29-1299.02,Médicos Especialistas,0.4956401142146091
29-1299.02,Terapeutas Ocupacionales,0.4911558598878484
29-1299.02,Psicólogos,0.486139898919709
29-2011.00,Auxiliares de Laboratorio Clínico,0.5886286072729747
29-2011.00,Auxiliares de Laboratorio,0.5410306859026087
29-2011.00,Técnicos de Laboratorio Médico y Patología,0.5135999640868163
29-2011.01,Técnicos en Ciencias Biológicas,0.4010737856235252
29-2011.01,Técnicos Investigadores Criminalísticos y Judiciales,0.3920667923236344
29-2011.01,Técnicos de Laboratorio Médico y Patología,0.3643636998741728
