uri,nombre,nombres_alternativos,nombres_ocultos,codigo_isco,codigo_nace,definicion,nota_profesion_regulada,nota_alcance,esquema
http://data.europa.eu/esco/occupation/ef6020f9-11b4-4d1a-96e0-903331594121,director del departamento de desarrollo de productos de calzado/directora del departamento de desarrollo de productos de calzado,"directora de desarrollo de productos de calzado
director del departamento de desarrollo de productos de calzado
directora del departamento de desarrollo de productos de calzado
director de desarrollo de productos de calzado",,1223,http://data.europa.eu/ux2/nace2.1/152,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ef909843-97c6-4c48-8038-2e7aefdfcad5,responsable de servicios informáticos en centros de salud,"directora de informática clínica
reponsable de informática clínica
directora de informática médica
responsable de la explotacion informatica de datos de los servicios de salud
director de informática médica
director de informática clínica",,1342,http://data.europa.eu/ux2/nace2.1/861,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ef937393-3382-438d-b570-399d44b5a41c,especialista en importación y exportación de máquinas herramientas,"administrador de importación y exportación
técnica superior en comercio internacional
administradora de importación y exportación
técnico superior en comercio internacional
especialista en logística de máquinas herramientas",,3331,http://data.europa.eu/ux2/nace2.1/4662,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ef9c2914-2f3d-464c-ae0a-d02b403dc7e9,inspector de motores de aeronaves/inspectora de motores de aeronaves,"inspector de motores de aeronaves
inspectora de motores de aeronaves",,3115,"http://data.europa.eu/ux2/nace2.1/712,
http://data.europa.eu/ux2/nace2.1/303,
http://data.europa.eu/ux2/nace2.1/3318,
http://data.europa.eu/ux2/nace2.1/3316",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/efa81635-9125-4276-8902-9deb12170ea7,interiorista,,,2161,"http://data.europa.eu/ux2/nace2.1/7111,
http://data.europa.eu/ux2/nace2.1/7413",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/efc75d4e-dfbf-4178-929c-0ae198801c36,ingeniero geotécnico/ingeniera geotécnica,"ingeniera de minas
ingeniero geotécnico
ingeniera geotécnica
ingeniero de minas",,2142,"http://data.europa.eu/ux2/nace2.1/7112,
http://data.europa.eu/ux2/nace2.1/712,
http://data.europa.eu/ux2/nace2.1/05,
http://data.europa.eu/ux2/nace2.1/07,
http://data.europa.eu/ux2/nace2.1/08,
http://data.europa.eu/ux2/nace2.1/4312,
http://data.europa.eu/ux2/nace2.1/099",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/efd5d3cb-3716-43b7-b21b-98e17f00e9eb,peón de minas/peona de minas,"peona de minas
peona de canteras
peón de canteras
peón de minas",,9311,"http://data.europa.eu/ux2/nace2.1/05,
http://data.europa.eu/ux2/nace2.1/07,
http://data.europa.eu/ux2/nace2.1/08",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/f00154a5-d27f-429e-b9a4-1d65c672cee7,recepcionista veterinario /recepcionista veterinaria,"recepcionista de consulta veterinaria
veterinario recepcionista
veterinaria recepcionista",,4226,http://data.europa.eu/ux2/nace2.1/750,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/f0296b9c-764d-42ab-8de9-2a3729a9b67a,biólogo marino/bióloga marina,"bióloga marina
zoólogo marina
ecologista marina
investigadora en biología marina
botánica marina
investigadora de biología marina
ecologista marino
zoólogo marino
investigador en biología marina
investigador de biología marina
botánico marino",,2131,http://data.europa.eu/ux2/nace2.1/721,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/f04eaeff-52f5-4d52-93ad-6f846884827f,director de producción y conservación de explotaciones forestales/directora de producción y conservación de explotaciones forestales,"directora de produccion forestal
directora de produccion y conservación de explotaciones forestales
responsable de los bosques
responsable forestal
director de produccion forestal
responsable del bosque
forestal
responsables de silvicultura
director de produccion y conservación de explotaciones forestales",,1311,http://data.europa.eu/ux2/nace2.1/021,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/f0691bb2-c717-4215-a814-88a15b10ee4d,pintor naval/pintora naval,"pintora naval
desintegrador marina
pintora de barcos
desintegrador marino
pintora marítimo
pintor de barcos
pintor marítimo",,7131,"http://data.europa.eu/ux2/nace2.1/3013,
http://data.europa.eu/ux2/nace2.1/3011",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/f07aab15-c7e8-49a4-a8dd-221d9cf3a925,gerente de gasolinera,"responsable de estación de servicio
responsable de gasolinera
gerente de estación de servicio",,1420,http://data.europa.eu/ux2/nace2.1/473,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/f0978ec0-ae7d-4c4a-8f80-3fd200edddac,inspector de calidad de la construcción/inspectora de calidad de la construcción,"inspector de control de calidad
inspectora de control de calidad
inspectora de calidad de la construcción
inspector de calidad de la construcción",,3112,http://data.europa.eu/ux2/nace2.1/6812,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/f09b6100-28a6-4be5-9726-ecf5b24f74f6,técnico de artes escénicas/técnica de artes escénicas,"técnica de sonido
técnico teatral
tramoyista
técnico de luces y sonido
técnica teatral
técnica de luces y sonido
técnico en tecnologías emergentes aplicadas a la escena
técnico de sonido
técnica en tecnologías emergentes aplicadas a la escena
técnica de artes escénicas
técnico de artes escénicas",,3435,http://data.europa.eu/ux2/nace2.1/9039,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/f0ca39a8-1e30-487c-95f9-ef2d5e734adc,gestor de operaciones de TIC/gestora de operaciones de TIC,"responsable de operaciones de TIC
gestor e operaciones de TICs
gestora de operaciones de TIC
administrador e operaciones de TI
gestora de operaciones de TICs
gestor de operaciones de TI
administradora de operaciones de TIC
gestor de operaciones de TIC
gestora de operaciones de TI",,1330,http://data.europa.eu/ux2/nace2.1/63,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/f0e1cc13-48e0-4995-8699-ee43467bce0d,profesor de matemáticas en educación secundaria/profesora de matemáticas en educación secundaria,"profesora de matemáticas en educación secundaria
profesor de matemáticas en educación secundaria",,2330,http://data.europa.eu/ux2/nace2.1/8531,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/f0e479d9-7afd-40b1-b60f-b68c400c15fb,inspector técnico de edificios/inspectora técnica de edificios,"inspector de edificaciones
inspector técnico de edificios
inspectora técnica de edificios
inspectora de edificaciones",,3112,http://data.europa.eu/ux2/nace2.1/7112,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/f0f6d531-eb96-4bad-84ff-8e2999ea68e6,técnico reparador de telefonía móvil/técnica reparadora de telefonía móvil,"técnico de telefonía móvil
técnica de telefonía móvil",,7422,http://data.europa.eu/ux2/nace2.1/951,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/f14194e2-8e7f-4fc9-9c8c-78d9ae2e7284,ingeniero nuclear/ingeniera nuclear,"ingeniero nuclear
ingeniera nuclear",,2149,"http://data.europa.eu/ux2/nace2.1/7112,
http://data.europa.eu/ux2/nace2.1/390,
http://data.europa.eu/ux2/nace2.1/3831,
http://data.europa.eu/ux2/nace2.1/3832,
http://data.europa.eu/ux2/nace2.1/3822,
http://data.europa.eu/ux2/nace2.1/2446,
http://data.europa.eu/ux2/nace2.1/3823,
http://data.europa.eu/ux2/nace2.1/3511",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/f1783e61-38b7-468e-b495-9c3c92f5ab0d,matarife halal,,,7511,http://data.europa.eu/ux2/nace2.1/101,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/f1b89616-5dfe-40d4-8b02-58a6982b1a01,ingeniero de subestaciones/ingeniera de subestaciones,"ingeniera de subestaciones
ingeniero de subestaciones",,2151,"http://data.europa.eu/ux2/nace2.1/7112,
http://data.europa.eu/ux2/nace2.1/2711,
http://data.europa.eu/ux2/nace2.1/351,
http://data.europa.eu/ux2/nace2.1/4222",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/f1c8c186-bef9-4d72-9257-90fc4f992ab7,operador de instalación de gas/operadora de instalación de gas,"operadora de instalación de gas
operador de estación de compresión y bombeo de gas
operadora de estación de compresión y bombeo de gas
operador de instalación de gas
operadora de estación de compresión de gas
operador de estación de compresión de gas",,3133,"http://data.europa.eu/ux2/nace2.1/2014,
http://data.europa.eu/ux2/nace2.1/2011",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/f1ecc3c4-8212-4386-871a-6fda1b5b4d91,subastador/subastadora,"subastero
subastadora
tasador de obras de arte
subastador
subastera
tasadora de obras de arte",,3339,"http://data.europa.eu/ux2/nace2.1/4779,
http://data.europa.eu/ux2/nace2.1/4792",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/f1fcad3b-fdf0-444a-81b0-e50e96f8966a,técnico en posicionamiento y presentación de productos en el punto de venta/técnica en posicionamiento y presentación de productos en el punto de venta,"encargado de la presentación de productos en el punto de venta
merchandiser
encargada de la presentación de productos en el punto de venta
técnica en posicionamiento y presentación de productos en el punto de venta
técnico en posicionamiento y presentación de productos en el punto de venta",,3432,http://data.europa.eu/ux2/nace2.1/4791,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/f20d3ae6-baeb-482c-b68d-c2fb115e5dde,tripulante de cabina de pasajeros,"azafata
tripulante de cabina
azafato
miembro de la tripulación",,5111,http://data.europa.eu/ux2/nace2.1/511,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/f219f643-4df1-4a9a-b6c5-dc2f48c22806,au pair,,,5311,http://data.europa.eu/ux2/nace2.1/970,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/f235bc5a-dbf6-4f9e-bbdb-cf313d32b75b,profesor de música/profesora de música,"profesor de música
profesora de música",,2354,http://data.europa.eu/ux2/nace2.1/8552,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/f2413988-f76a-4636-a4b1-9952517aa21f,jefe de bomberos/jefa de bomberos,"jefe de servicio contra incendios
jefe de bomberos
jefa de bombero
jefa de servicio contra incendios",,1112,http://data.europa.eu/ux2/nace2.1/8425,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
