uri,nombre,definicion,tipo_habilidad,nivel_reutilizacion
http://data.europa.eu/esco/skill/ce8ae6ca-61d8-4174-b457-641de96cbff4,automatizar tareas en la nube,"Automatizar procesos manuales o repetibles para reducir al mínimo la carga administrativa. Evaluar alternativas de automatización en la nube para el despliegue de redes y alternativas basadas en herramientas para las operaciones y la gestión de las redes.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/cf200547-25b5-47c8-9eda-bca4aedc13fb,programar soporte lógico inalterable,"Programar un software permanente con una memoria de solo lectura (ROM) en un dispositivo de hardware, como un circuito integrado.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/cf310cff-0d28-4dbc-9dbb-cc500a3196c2,programas de ofimática,"Las características y el funcionamiento de programas de software para tareas de oficina, como tratamiento de textos, hojas de cálculo, presentación, correo electrónico y bases de datos.",knowledge,cross-sector
http://data.europa.eu/esco/skill/cf3e976d-2c3e-495c-a874-f9e8a66d3b48,efectuar copias de seguridad,Implantar procedimientos de contingencia mediante copias de seguridad de datos y sistemas para garantizar el funcionamiento permanente y fiable del sistema. Llevar a cabo copias de seguridad de datos para proteger la información copiando y archivando para garantizar la integridad durante la integración del sistema y después de que se produzca una pérdida de datos.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/cf532795-a1fd-43bd-8407-6e43f877e6e3,gestión de dispositivos móviles,"Los métodos de gestión del uso de los dispositivos móviles dentro de una organización, garantizando al mismo tiempo la seguridad.",knowledge,sector-specific
http://data.europa.eu/esco/skill/cfa2be0d-96d5-4017-a866-962efb9c5070,procesamiento de señales,"Los algoritmos, aplicaciones e implementaciones que tratan el procesado y la transferencia de información a través de frecuencias analógicas o digitales.",knowledge,sector-specific
http://data.europa.eu/esco/skill/cfb8d64c-f8d7-4894-a02e-2551ab33f1d0,Canvas (sistemas de gestión de aprendizaje),"La red de Canvas es una plataforma de aprendizaje electrónico para crear, gestionar, organizar, informar y ofrecer cursos o programas de formación en línea.",knowledge,sector-specific
http://data.europa.eu/esco/skill/d04ee340-5378-4601-8181-19da6d5cbfe0,administrar una página web,"Prestar diversos servicios relacionados con la gestión de sitios web, como realizar un seguimiento del tráfico en línea, gestionar contenido, prestar asistencia en los sitios y realizar estimaciones y mejoras para el sitio web propio.
   ",skill/competence,cross-sector
http://data.europa.eu/esco/skill/d0a7144b-ba91-4489-acb8-a055c6b7e968,escanear negativos,"Escanear los negativos procesados para que puedan almacenarse, editarse e imprimirse digitalmente.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/d0c6d77e-cb25-4770-bf77-2073fc5f7523,infraestructura de las TIC,"El sistema, la red, las aplicaciones y componentes de hardware y software, así como los dispositivos y procesos que se utilizan para desarrollar, probar, ofrecer, monitorizar, controlar o prestar apoyo a los servicios de las TIC.",knowledge,sector-specific
http://data.europa.eu/esco/skill/d0e438df-18fb-4d70-b661-09a4e879e0db,manejar dispositivos de salvamento,"Manejar las embarcaciones de salvamento y sus dispositivos y aparejos de puesta a flote. Utilizar instrumentos de salvamento, como los dispositivos radioeléctricos de salvamento, radiobalizas de localización de siniestros por satélite, respondedores de radar de búsqueda y salvamento, trajes de inmersión y ayudas de protección térmica.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/d12e9d68-84c5-444e-aa98-d36533bf03f6,aplicar los servicios de atención al usuario en un entorno de biblioteca de infraestructura de tecnologías de la información,Operar correctamente los procedimientos del servicio de asistencia basado en la Biblioteca de Infraestructura de Tecnologías de la Información (ITIL).,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/d1455e46-2d0d-4661-86ab-3cb7a0c46d02,registrar electrónicamente las llamadas de emergencias,Registrar la información recibida de los usuarios del servicio de emergencias en un ordenador para su posterior tratamiento o a efectos de mantenimiento de registros.,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/d15ce60f-ddab-41ce-ba56-398451b77b60,tener competencias informáticas,"Utilizar de manera eficiente los ordenadores, los equipos informáticos y la tecnología moderna.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/d181042e-c531-4461-af7c-4071c53418fe,mecanografiar en dispositivos electrónicos,"Mecanografiar de forma rápida e impecable en dispositivos electrónicos como ordenadores, a fin de garantizar una introducción de datos rápida y precisa.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/d1a86399-24d8-415f-98b9-e8cbb6b04a26,Unity (sistemas de creación de juegos digitales),"El motor de juegos Unity, un marco de software integrado que consiste en entornos de desarrollo integrados y herramientas especializadas, diseñado para la iteración rápida de juegos informáticos creados por usuarios.",knowledge,sector-specific
http://data.europa.eu/esco/skill/d1e954cd-d290-4d80-97c0-7969960d2928,servicios distribuidos de directorio de información,"Los servicios de directorio que automatizan la gestión en red de la seguridad, los datos de usuario y los recursos distribuidos y permiten el acceso a la información en un directorio en un sistema informático.",knowledge,sector-specific
http://data.europa.eu/esco/skill/d1ed5b3a-cab5-4c5d-baf8-0214998b58fb,proteger la salud y el bienestar mediante tecnologías digitales,"Ser capaz de evitar riesgos para la salud y amenazas para el bienestar físico y psicológico mediante el uso de tecnologías digitales. Ser capaz de protegerse a sí mismo y a otras personas frente a posibles peligros en el entorno digital (por ejemplo, el ciberacoso). Conocer las tecnologías digitales para el bienestar social y la inclusión social.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/d1fa702c-9ea8-4a60-bb76-5ca07c32b68c,supervisar la calidad de vídeo,Supervisar la calidad y el progreso de la ingeniería y edición de audio y vídeo.,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/d2309723-3472-46d2-865a-db81db2269b6,reconocer los riesgos de la cadena de bloques,"Reconocer los riesgos asociados a la cadena de bloques y las criptomonedas. Aparte de los riesgos vinculados normalmente a los procesos empresariales que impulsan, las cadenas de bloques conllevan riesgos de transferencia de valor ligados al tipo de transferencia de valor entre pares. El riesgo también está vinculado a los contratos inteligentes como representaciones digitales de relaciones comerciales más o menos complejas.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/d2adb565-a865-424d-aeb5-9fbcbf2afe2a,Joomla,"El sistema de software de fuente abierta basado en la web escrito en PHP utilizado para crear, editar, publicar y archivar blogs, artículos, sitios web de grandes o pequeñas empresas, sitios web de redes sociales o comunicados de prensa.",knowledge,sector-specific
http://data.europa.eu/esco/skill/d31fab87-2a7d-485c-b699-2901ca294b15,utilizar programación funcional,"Utilizar herramientas de TIC especializadas para crear un código informático que trate la computación como evaluación de las funciones matemáticas y que busque evitar datos de estado y mutables. Utilizar lenguajes de programación compatibles con este método, como LISP, PROLOG y Haskell.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/d3286405-49f8-4e8a-8046-a4376b4e7963,gestionar los datos y el almacenamiento en la nube,"Crear y gestionar la retención de datos en la nube. Identificar necesidades de protección de datos, cifrado y planificación de la capacidad y responder a ellas.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/d32db06e-bd06-4415-a7ab-1b0ee68caa9a,cifrado de las TIC,"La conversión de datos electrónicos en un formato legible solo por partes autorizadas que utilicen técnicas clave de cifrado, como la Infraestructura de Clave Pública (PKI) y Scure Socket Layer (SSL).",knowledge,sector-specific
http://data.europa.eu/esco/skill/d38055cc-7c76-4e5e-90e7-5bb5d5851a92,coordinar que los radares de modo S estén configurados con códigos de interrogación,Asegurarse del funcionamiento correcto y seguro de los radares de vigilancia secundaria de modo S. Asegurarse de que estén configurados con un Código de Interrogador (IC) asignado específicamente a cada radar.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/d3e36164-79aa-4f14-9a8c-d88d38f84ea0,interpretar la información de los sistemas automáticos de distribución de llamadas,"Interpretar la información del sistema de distribución de llamadas, un dispositivo que transmite las llamadas entrantes a grupos específicos de terminales.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/d3e9b00a-0891-4fa8-836d-8240ec3d2758,Reglamento general de protección de datos (RGPD),"El Reglamento general de protección de datos es el reglamento de la UE relativo a la protección de las personas físicas en lo que respecta al tratamiento de datos personales y a la libre circulación de este tipo de datos.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/d4789070-2ff7-4bbb-94ca-8bb1739826a9,software creador,"El software que proporciona elementos preprogramados que permiten el desarrollo de aplicaciones multimedia interactivas con el fin de editar, estructurar y establecer contenidos destinados a la publicación.",knowledge,cross-sector
http://data.europa.eu/esco/skill/d4ae4774-a81d-4255-8491-cade3580685a,Adobe Photoshop Lightroom,El programa informático Adobe Photoshop Lightroom es un instrumento gráfico de las TIC que permite la edición y la composición digital de gráficos para generar gráficos 2D tanto rasterizados como vectoriales. Lo desarrolla la empresa de software Adobe.,knowledge,sector-specific
http://data.europa.eu/esco/skill/d503a629-9ac7-475f-8fd9-4cdcc14711cd,utilizar equipos de TIC en las actividades de mantenimiento,"Mantener o reparar aparatos mediante equipos de tecnologías de la información tales como monitores, ratones de ordenador , teclados, dispositivos de almacenamiento, impresoras o escáneres.",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/d52426a8-e84f-4652-a655-7a6195381fcd,identificar problemas con sistemas de información geográfica,Poner de relieve los problemas experimentados con sistemas de información geográfica que requieren una atención especial. Informar periódicamente sobre estos problemas y su desarrollo.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/d5464c09-f8b7-44b1-b216-db2bdc80dc17,gestionar el sistema administrativo de un concesionario,"Manejar y mantener el sistema de información de gestión que atiende a las necesidades de financiación, ventas, recambios, existencias y aspectos administrativos de la dirección del negocio.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/d560df46-dda4-4407-bab2-b87353a96814,diseñar sistemas de control,"Desarrollar dispositivos que controlen y gestionen el comportamiento de otros dispositivos y sistemas, mediante la aplicación de los principios de ingeniería y electrónica.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/d56358e4-3bcc-4b5d-981d-ea15b2743e9e,sistemas de control de calidad,"Comprensión y experimentación de los sistemas o herramientas de calidad para el desarrollo de productos, como FMEA, DOE, PPAP y APQP.",knowledge,sector-specific
http://data.europa.eu/esco/skill/d56fc2b5-4b0a-4e7e-9bde-a33736f6ff18,Scratch (programación informática),"Técnicas y principios de desarrollo de software, como análisis, algoritmos, codificación, pruebas y compilación de paradigmas de programación en Scratch.",knowledge,sector-specific
http://data.europa.eu/esco/skill/d5a59ca8-2e91-472e-8571-d12ce4478679,método de gestión basada en procesos,"El enfoque de gestión basado en procesos es una metodología para planificar, gestionar y supervisar los recursos de las TIC a fin de cumplir objetivos específicos y utilizar herramientas de las TIC para la gestión de proyectos.",knowledge,sector-specific
http://data.europa.eu/esco/skill/d5bcc417-a004-4165-b7f1-ab739eadd2f4,características de las ciudades inteligentes ,"El uso de tecnologías de macrodatos en el contexto de las ciudades inteligentes para desarrollar ecosistemas de software innovadores en los que puedan crearse funcionalidades de movilidad avanzadas.
   ",knowledge,sector-specific
http://data.europa.eu/esco/skill/d663e407-33c6-4397-b40e-dced5ebe20b5,química computacional,"Rama química que tiene por objeto abordar problemas químicos complejos mediante simulaciones informáticas.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/d686f015-5568-4288-9135-74936cd7b655,modelos de negocio basados en la cadena de bloques,"El estudio de diversos modelos de negocio de cadena de bloques, como los productos de software basados en la cadena de bloques, las plataformas de desarrollo de la cadena de bloques, el modelo de negocio Economía de tokens-Token de utilidad, el modelo de negocio Cadena de bloques P2P y el modelo de negocio Cadena de bloques como servicio (BaaS).
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/d68e8a54-7456-4f13-98d3-7aa0787fc6e2,manejar intercaladoras de papel,Configurar y controlar la máquina que clasifica automáticamente las diferentes páginas de documentos.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/d6b31d8d-2f47-425a-a2b2-a6dddb3d2b19,tipos de distintivos digitales,"Los tipos de dispositivos digitales y sus características, como los dispositivos abiertos, en los que se almacena información sobre los logros y las capacidades de los alumnos, lo que hace que múltiples partes interesadas puedan verificar y reconocer esta información con mayor facilidad.
	",knowledge,cross-sector
http://data.europa.eu/esco/skill/d6c29154-9cc1-48a4-a2de-3d1d0d7f0831,estrategia editorial,"Los métodos, las normas, los medios de comunicación y las herramientas de publicación de contenidos procedentes de sistemas de gestión de contenidos en fuentes únicas o multiplataforma.",knowledge,sector-specific
http://data.europa.eu/esco/skill/d6cdef49-b669-4507-91d1-3f959cf98e47,mantener el rendimiento de la base de datos,"Calcular los valores de los parámetros de la base de datos. Aplicar nuevas versiones y ejecutar tareas de mantenimiento periódicas, como establecer estrategias de contingencia y eliminar la fragmentación de los índices.
   ",skill/competence,sector-specific
http://data.europa.eu/esco/skill/d6e3395b-5ab6-4fba-969a-3df634e904c5,restricciones del cable de la red de TIC,"Las limitaciones, como las limitaciones de distancia y la resistencia de los tipos de cables, tales como el cable de fibra, el cable coaxial y el cable Ethernet utilizados para la realización de redes.",knowledge,sector-specific
http://data.europa.eu/esco/skill/d70701ca-d3be-44cb-963e-8e7142555144,transferir información médica,Extraer información de las notas de un paciente e introducirla en un programa informático.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/d70cab7b-ad8c-4be8-84f0-c5f3f9501818,realizar el mantenimiento del equipo de integración de medios,"Revisar y reparar el equipo de integración de medios y mantener su software.
   ",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/d78dedfc-21d2-45fd-ba05-e56b7a8865e6,normas de la red,"Normas reguladas que proporcionan directrices técnicas, especificaciones y requisitos para garantizar una interoperabilidad segura y eficiente entre dispositivos, programas informáticos, equipos y organizaciones. Las normas de funcionamiento de redes regulan el software y el hardware que las utilizan.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/d7e4a9fa-cfc2-45f9-96eb-13dc6e48c86c,herramienta de videoconferencia,"Programa informático que se utiliza para habilitar la celebración de reuniones virtuales entre personas a través de internet con emisiones multidireccionales de vídeo y audio en tiempo real.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/d81b58ba-52e4-45fa-9f7c-f59b87fa6041,sistemas de domótica,"Instalaciones inteligentes de iluminación, calefacción, seguridad, etc. en edificios residenciales que pueden controlarse a distancia. Los sistemas de domótica tienen como objetivo mejorar la calidad de vida dentro de las casas y los edificios, lo que incluye aumentar la independencia de las personas con discapacidad y contribuir al ahorro de energía.
   ",knowledge,sector-specific
http://data.europa.eu/esco/skill/d822b4b2-26c7-4bd9-970d-229c6504f615,crear contenido digital,"Crear y editar elementos sencillos de contenido digital, recibiendo orientación cuando resulte necesario.
  ",skill/competence,transversal
http://data.europa.eu/esco/skill/d83e8dbd-257b-4aa9-abb5-e65924eb1797,consideraciones éticas relativas a la difusión del trabajo en los medios sociales,La ética en torno al uso adecuado de las redes sociales y los canales de los medios de comunicación para compartir trabajos realizados.,knowledge,sector-specific
http://data.europa.eu/esco/skill/d86595cb-0c68-4d98-aea8-32269da7eef5,manejar escáner,Configurar y operar equipos de escaneado y su hardware y software.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/d8726a5a-0614-4dc6-ad03-cf5e3b3caaa5,aplicar terminología de las TIC,Utilizar términos y vocabulario específicos del ámbito de las TIC de manera sistemática y coherente a efectos de documentación y comunicación.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/d87fe0be-9055-4a76-a444-e98b5bfad9d8,Taleo,"El programa informático Taleo es una plataforma de aprendizaje electrónico para crear, gestionar, organizar, informar y ofrecer cursos o programas de formación en línea.",knowledge,sector-specific
http://data.europa.eu/esco/skill/d8829a1d-dbde-435b-b921-29d6462f35c9,Android (sistemas operativos móviles),"El software del sistema Android consiste en funciones, restricciones, arquitecturas y otras características de los sistemas operativos diseñados para funcionar con dispositivos móviles.",knowledge,sector-specific
http://data.europa.eu/esco/skill/d89b9a3f-19bf-4b9b-9664-ed35924eb399,reunir datos mediante el sistema de posicionamiento global,Recopilar datos sobre el terreno mediante el uso de dispositivos equipados con sistema de posicionamiento global (GPS).,skill/competence,cross-sector
http://data.europa.eu/esco/skill/d8ee0b01-3d33-4a32-a07c-6a107400cac0,diseño asistido por ordenador de prendas,Programas de diseño asistido por ordenador para la fabricación de prendas de vestir que permiten crear dibujos bidimensionales o tridimensionales.,knowledge,sector-specific
http://data.europa.eu/esco/skill/d90bad2f-7fcc-4e85-a02f-ba4837732892,procedimientos para retocar fotografías,Las características del software y las técnicas utilizadas en el postratamiento de fotografías.,knowledge,cross-sector
http://data.europa.eu/esco/skill/d96078b0-12f4-47d3-a260-61d22050a840,tecnologías vehículo a todo,"Tecnología que permite que los vehículos se comuniquen con otros vehículos y con la infraestructura del sistema vial que les rodea. Esta tecnología está compuesta por dos elementos: tecnología vehículo a vehículo (V2V), que permite que los vehículos se comuniquen entre sí; y tecnología vehículo a infraestructura, que permite que los vehículos se comuniquen con elementos externos como la iluminación urbana, edificios y ciclistas o viandantes.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/d9818afc-1dec-4944-8c9c-e3ae8fad176d,instalar el controlador de una máquina,Instalar y dar órdenes a una máquina enviando los datos y entradas adecuados al controlador (del ordenador) correspondiente al producto procesado deseado.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/d9eaf831-9348-4330-a83e-b7c099cdc8f6,Teradata Database,"El programa informático Teradata Database es una herramienta para crear, actualizar y gestionar bases de datos, desarrollado por la empresa de software Teradata Corporation.",knowledge,sector-specific
http://data.europa.eu/esco/skill/da042121-959d-451b-b4d0-3bbf07c1bc67,analizar requisitos del ancho de banda,Estudiar los requisitos relativos a la capacidad de transmisión de una red de TIC u otro sistema de telecomunicaciones.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/da6393d5-a53c-4863-abc7-51f36281d74e,gestión de proyectos según la metodología Lean,"El enfoque de gestión de proyectos eficiente es una metodología para planificar, gestionar y supervisar los recursos de las TIC a fin de cumplir objetivos específicos y utilizar herramientas de las TIC para la gestión de proyectos.",knowledge,sector-specific
http://data.europa.eu/esco/skill/da930e2f-6047-4616-a598-bba8ecef3039,gestionar publicaciones abiertas,"Estar familiarizado con estrategias de publicación abierta, con el uso de tecnología de la información para apoyar la investigación, y con el desarrollo y la gestión de sistemas de información sobre investigaciones en curso y repositorios institucionales. Facilitar asesoramiento sobre concesión de licencias y derechos de autor, utilizar indicadores bibliométricos, y medir y notificar los efectos de las investigaciones.
    ",skill/competence,cross-sector
http://data.europa.eu/esco/skill/dad18fbb-7053-46ed-8a7e-817a10b26ab8,programar sistemas de alarma de viviendas,"Seleccionar la configuración adecuada para la situación específica en la que se vaya a utilizar el sistema de alarma. Establecer zonas con distintas políticas, si se solicita. Definir cómo va a ser armado y desarmado el sistema. Elegir qué medidas se deben tomar si se activa el sistema y seleccione otros ajustes.",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc,identificar puntos débiles en el sistema de TIC,"Analizar el sistema y la arquitectura de la red, los componentes de equipos informáticos y de software, y los datos, a fin de detectar deficiencias y vulnerabilidades ante las intrusiones o los ataques. Ejecutar operaciones de diagnóstico en infraestructura cibernética, como investigación, identificación, interpretación y categorización de vulnerabilidades, ataques asociados y código malicioso (p. ej., análisis para detectar programas maliciosos y actividad maliciosa en la red). Comparar indicadores o elementos observables con requisitos y revisar archivos para identificar pruebas de anteriores intrusiones.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/db36f7f1-5900-45bd-9ffb-f2b19c4362ac,dar soporte a los usuarios de sistemas de TIC,"Comunicar con los usuarios finales, darles instrucciones sobre cómo avanzar con las tareas, utilizar las herramientas y los métodos de apoyo a las TIC para resolver los problemas y detectar posibles efectos secundarios y ofrecer soluciones.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/db77825e-0f3e-47d0-abdb-356794484272,utilizar herramientas y equipos matemáticos,Utilizar un dispositivo electrónico portátil para llevar a cabo operaciones tanto básicas como complejas de aritmética.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/dba46f87-0831-49cd-a1c7-340a653c0221,metodología ágil de desarrollo de software,El modelo de desarrollo ágil es una metodología para diseñar sistemas y aplicaciones de software.,knowledge,sector-specific
http://data.europa.eu/esco/skill/dbab7fdd-b99b-4233-bc81-75563eee51a4,montar dispositivos de telecomunicaciones,Montar las piezas y componentes de dispositivos utilizando métodos tecnológicos de transmisión y recepción de información.,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/dc298fac-7ab4-4feb-9b43-33d947d7703e,normas de la formación en línea,"Las normas y especificaciones utilizadas para el aprendizaje en línea, como el Sharable Content Object Reference Model (SCORM), que define las comunicaciones entre el contenido del cliente y un sistema de host apoyado por un sistema de gestión del aprendizaje.",knowledge,sector-specific
http://data.europa.eu/esco/skill/dcdd5ddf-82a6-4ac3-8edc-d4b23cae9a88,VBScript,"Técnicas y principios de desarrollo de software, como análisis, algoritmos, codificación, pruebas y compilación de paradigmas de programación en VBscript.",knowledge,sector-specific
http://data.europa.eu/esco/skill/dd0e44b9-b285-4563-8ffc-1d4d96bf548c,sensores de lengüeta,"Sensores que detectan la separación de múltiples componentes magnéticos, utilizados a menudo para detectar la apertura de puertas y ventanas para la prevención de robos.",knowledge,occupation-specific
http://data.europa.eu/esco/skill/dd1e0bc8-d54a-435a-bc43-586bac0b8c02,desarrollar información de seguridad de las TIC,"Crear mensajes de advertencia, como cuadros de diálogo, mensajes, notificaciones o globos que informen al usuario de una situación que pueda plantear un problema en el futuro y proporcionar información de seguridad con arreglo a las normas en uso de las palabras de advertencia internacionales.",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/dd276faa-ef0a-4ad0-8744-37b883a79b64,alinear antenas con los platos receptores,Alinear las antenas con los platos receptores a fin de obtener la señal más clara de transmisión de emisiones desde el terreno.,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/dda69c90-2355-4ab5-b0ef-6ada47f74cc1,probar hardware informático,"Probar los sistemas y componentes del hardware utilizando los equipos adecuados. Recopilar y analizar datos. Supervisar y evaluar el rendimiento del sistema y, en caso necesario, tomar medidas.",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/ddb65832-91a7-4157-9488-719a0e2ad87b,dirigir ejercicios de recuperación ante desastres,"Liderar ejercicios que educan a las personas sobre lo que hay que hacer en caso de un desastre imprevisto con respecto al funcionamiento o la seguridad de los sistemas de TIC, como la recuperación de datos, la protección de la identidad y la información, y qué medidas deben adoptarse para evitar nuevos problemas.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5,tecnología informática,"Ordenadores, redes informáticas y otras tecnologías y equipos de información que puedan almacenar, recuperar, transmitir y manipular datos.",knowledge,cross-sector
http://data.europa.eu/esco/skill/ddfd922f-a4f7-47a7-bf1c-cf9124e5bf40,crear mapas meteorológicos,"Elaborar mapas meteorológicos gráficos para áreas específicas que contengan información como temperatura, presión del aire y zonas con lluvia.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/ddfe79e2-c2e3-4ba7-9bdf-3820b4f75b54,identificar las necesidades de los usuarios de las TIC,"Determinar las necesidades y exigencias de los usuarios de las TIC de un sistema específico mediante la aplicación de métodos analíticos, como el análisis de grupos objetivo.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/de0be6e8-644c-4cc9-9c8d-925dd98dda56,diseño de interacción de software,"Las metodologías para diseñar la interacción entre los usuarios y un producto o servicio de software para satisfacer las necesidades y preferencias de la mayoría de las personas que interactuarán con el producto y para simplificar la comunicación entre el producto y el usuario, como el diseño orientado a objetivos.",knowledge,sector-specific
http://data.europa.eu/esco/skill/de586dcf-d7e5-4340-bf5b-d59026f1b436,herramienta para pruebas de penetración,"Las herramientas de TIC especializadas que ponen a prueba las debilidades de seguridad del sistema respecto a potenciales accesos no autorizados a la información del sistema, como Metasploit, Burp suite y Webinspect.",knowledge,sector-specific
http://data.europa.eu/esco/skill/de804504-bd5c-465d-b54f-9da299d8ee90,mantener sistemas de control de las existencias,Mantener los sistemas de control de existencias actualizados y garantizar la precisión de los inventarios.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/de9f85ba-e77f-48fd-8c66-f5ebaf32d655,Oracle Relational Database,"El programa informático Oracle Rdb es una herramienta para la creación, actualización y gestión de bases de datos, que ha desarrollado empresa de software Oracle.",knowledge,sector-specific
http://data.europa.eu/esco/skill/debef2fc-7af4-4bff-ac92-4d0317915a84,comunicaciones electrónicas,"Comunicación de datos realizada a través de medios digitales, como ordenadores, teléfono o correo electrónico.",knowledge,cross-sector
http://data.europa.eu/esco/skill/def007fa-5fed-4a5f-91a2-b0d7e3db1be1,COBOL,"Las técnicas y principios de desarrollo de software, como análisis, algoritmos, codificación, pruebas y compilación de paradigmas de programación en COBOL.",knowledge,sector-specific
http://data.europa.eu/esco/skill/df0612db-366c-4ff5-b106-40b9e385195c,utilizar sistemas de apoyo a decisiones,Utilizar los sistemas de TIC disponibles para apoyar la toma de decisiones empresariales u organizativas.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/df11ab22-3c40-4dc8-ab0c-e9f41e62449e,editar fotografías,"Redimensionar, mejorar y retocar fotografías, utilizando aerografía, software de edición y otras técnicas.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/df12fd50-55dc-4cfd-a021-818880668789,mantener los sistemas de control para un equipo automatizado,"Comprobar, mantener y reparar los elementos eléctricos y electrónicos. Comprobar y actualizar el software de los equipos automatizados.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/df329d70-87b0-466b-a214-3431f36e2a5e,proteger dispositivos de Tic,"Proteger los dispositivos y  el contenido digital, y comprender los riesgos y las amenazas en entornos digitales. Conocer las medidas de seguridad y protección y tener debida consideración de la fiabilidad y la privacidad. Utilizar herramientas y métodos que permitan maximizar la seguridad de los dispositivos y la información de las TIC mediante el control del acceso, como contraseñas, firmas digitales, biometría y sistemas de protección como cortafuegos, antivirus y filtros antispam",skill/competence,cross-sector
http://data.europa.eu/esco/skill/df538078-0ccb-4125-a61d-ebaa648b39f2,realizar una planificación informática de la radioterapia,Elaborar un plan tridimensional de distribución de la radiación a través de la zona anatómica que deba tratarse.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/dfb9cec6-3ae3-408a-9d57-c44361bf7aaf,proporcionar contenidos multimedia,"Desarrollar materiales multimedia, como imágenes de pantalla, gráficos, diapositivas, animaciones y vídeos que se vayan a utilizar como contenidos integrados en un contexto informativo más amplio.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/dfff95c6-9758-4c04-a228-7eaa88dec6cd,estructurar la complejidad de la organización,"Definir una estrategia de autenticación y acceso para diversas cuentas en el caso de organizaciones complejas (por ejemplo, una organización con diversos requisitos de conformidad, múltiples unidades empresariales y varios requisitos de escalabilidad). Diseñar redes y entornos multicuenta en la nube para organizaciones complejas.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/e043aeeb-78f5-4049-afbf-12bba52225bc,arquitectura del hardware,Los diseños que establecen los componentes físicos del equipo físico y sus interconexiones.,knowledge,sector-specific
http://data.europa.eu/esco/skill/e06ec50c-68f9-470f-8dc2-7488109c2dfd,analizar datos relativos a los juegos de azar,"Analizar los puntos de datos pertinentes recogidos durante las actividades de juego, apuestas o loterías. Procesar los datos para obtener conclusiones útiles para el buen funcionamiento de la explotación de las apuestas o las loterías.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/e08821b5-d6dd-4db9-a0f1-43185653c244,controlar el rendimiento de los canales de comunicación,Buscar posibles fallos. Realizar controles visuales. Analizar los indicadores del sistema y utilizar los dispositivos de diagnóstico.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/e0ae0101-ab8f-47a2-938b-ab0cc367b3b5,mantener una base de datos del almacén,Mantener la base de datos digital del almacén actualizada y con múltiples accesos.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/e13b734a-218c-434a-a7cc-febac6d24ef3,tecnología del centro de llamada,"La amplia gama de hardware y software de telecomunicaciones, como los dispositivos automatizados de telefonía y comunicación.",knowledge,cross-sector
