rama_ciiu,empleo,periodo,ano,mes,salario_promedio
37,10564.513043890001,2024-09,2024,9,1306168.0
38,174043.107016239,2024-09,2024,9,1144311.0
39,2058.486693071,2024-09,2024,9,1465871.0
41,980872.77682095,2024-09,2024,9,1343133.0
42,214726.678817686,2024-09,2024,9,2139817.0
43,299334.553627097,2024-09,2024,9,1822517.0
45,653327.190848349,2024-09,2024,9,1797549.0
46,492534.388681565,2024-09,2024,9,2886747.0
47,2911876.718444515,2024-09,2024,9,1416256.0
49,1300347.594083423,2024-09,2024,9,1382101.0
50,14379.733506808,2024-09,2024,9,1315871.0
51,41412.983934355,2024-09,2024,9,2189949.0
52,278340.060416458,2024-09,2024,9,1381361.0
53,153358.128527004,2024-09,2024,9,1205075.0
55,184023.225513922,2024-09,2024,9,1449826.0
56,1574163.856290009,2024-09,2024,9,1119119.0
58,20905.987163406,2024-09,2024,9,7103368.0
59,17619.353791417,2024-09,2024,9,2948851.0
60,37000.496769123,2024-09,2024,9,3374398.0
61,127145.475763961,2024-09,2024,9,1938401.0
62,163919.103525572,2024-09,2024,9,5591775.0
63,13320.05110496,2024-09,2024,9,3003021.0
64,210827.231038828,2024-09,2024,9,3509886.0
65,93563.585759827,2024-09,2024,9,3116947.0
66,42237.39400476,2024-09,2024,9,4533839.0
68,255091.971960983,2024-09,2024,9,2270657.0
69,326520.029418061,2024-09,2024,9,3285345.0
70,129100.197568843,2024-09,2024,9,3552801.0
71,156922.539532833,2024-09,2024,9,3230403.0
72,8051.260471686,2024-09,2024,9,4135112.0
73,105044.452910441,2024-09,2024,9,2488929.0
74,93757.167754597,2024-09,2024,9,1927039.0
75,35407.606163661,2024-09,2024,9,1962715.0
77,52324.906373476,2024-09,2024,9,1543924.0
78,59085.071188278,2024-09,2024,9,2861364.0
79,26756.839404004,2024-09,2024,9,2109353.0
80,118176.929937565,2024-09,2024,9,1728483.0
81,495020.917414712,2024-09,2024,9,770688.0
82,316571.354469626,2024-09,2024,9,1798585.0
84,891899.776417423,2024-09,2024,9,3914973.0
85,928346.711040189,2024-09,2024,9,3208062.0
86,800945.041347244,2024-09,2024,9,3164540.0
87,22732.941670537,2024-09,2024,9,1812106.0
88,165326.366668367,2024-09,2024,9,1097594.0
90,65199.514255517,2024-09,2024,9,3548667.0
91,3941.658098134,2024-09,2024,9,2147867.0
92,84960.839727433,2024-09,2024,9,953706.0
93,97881.743088926,2024-09,2024,9,1659513.0
94,186322.653172822,2024-09,2024,9,2855625.0
95,210117.959578969,2024-09,2024,9,911640.0
96,641564.329211837,2024-09,2024,9,1032089.0
97,699207.829254689,2024-09,2024,9,1004870.0
99,8053.315580251,2024-09,2024,9,4631419.0
1,3138232.516400122,2024-10,2024,10,1034356.0
2,23111.374955355,2024-10,2024,10,891899.0
3,187782.792636105,2024-10,2024,10,717670.0
5,189213.887597757,2024-10,2024,10,1489078.0
6,41455.946915249,2024-10,2024,10,4359658.0
7,193072.985155833,2024-10,2024,10,1209727.0
8,15738.996519770999,2024-10,2024,10,1166082.0
9,14033.112633966,2024-10,2024,10,3080409.0
10,579862.388548304,2024-10,2024,10,1775444.0
11,81072.177324773,2024-10,2024,10,2210416.0
12,9085.2848087,2024-10,2024,10,845341.0
13,64906.130968708996,2024-10,2024,10,1355943.0
14,400465.297778111,2024-10,2024,10,1149246.0
15,201070.37551441,2024-10,2024,10,993157.0
16,51883.601035052,2024-10,2024,10,1178971.0
17,69240.696021404,2024-10,2024,10,1882828.0
18,33997.871527519,2024-10,2024,10,1319811.0
19,20718.34045093,2024-10,2024,10,1947297.0
20,138641.159084487,2024-10,2024,10,1901501.0
21,72337.122493866,2024-10,2024,10,3358121.0
22,155885.96381546,2024-10,2024,10,1802106.0
23,111251.449193229,2024-10,2024,10,2485127.0
24,22856.10114365,2024-10,2024,10,3294284.0
25,191432.479898746,2024-10,2024,10,1408749.0
26,7646.21665077,2024-10,2024,10,16861587.0
27,15534.470237161,2024-10,2024,10,1746415.0
28,4902.32067187,2024-10,2024,10,3268067.0
29,37180.723745358,2024-10,2024,10,1953236.0
30,7947.608423279999,2024-10,2024,10,1553058.0
31,119282.983495532,2024-10,2024,10,1294305.0
32,115788.098986478,2024-10,2024,10,1428559.0
33,97753.562979916,2024-10,2024,10,2274852.0
35,95488.137556752,2024-10,2024,10,2857059.0
36,62449.608773728,2024-10,2024,10,2377476.0
38,155710.319060096,2024-10,2024,10,945185.0
39,4074.730003907,2024-10,2024,10,1674289.0
41,1037902.831484876,2024-10,2024,10,1318886.0
42,239356.022550331,2024-10,2024,10,2433046.0
43,316095.137838888,2024-10,2024,10,1449879.0
45,616055.092899548,2024-10,2024,10,1487144.0
46,489690.743979782,2024-10,2024,10,2460660.0
47,3153173.570568356,2024-10,2024,10,1313850.0
49,1238618.791877739,2024-10,2024,10,1289516.0
50,11121.628662657,2024-10,2024,10,4088103.0
51,23627.067163379,2024-10,2024,10,3086585.0
52,230693.141438051,2024-10,2024,10,2241057.0
53,173040.905422064,2024-10,2024,10,1268073.0
55,137578.847735834,2024-10,2024,10,1688899.0
56,1543439.463012102,2024-10,2024,10,986670.0
58,29974.284936816,2024-10,2024,10,6105800.0
59,16181.672706526002,2024-10,2024,10,2582497.0
60,26328.706442165,2024-10,2024,10,2720702.0
61,115454.100367545,2024-10,2024,10,2776157.0
62,142254.477323594,2024-10,2024,10,6581479.0
63,18969.58142684,2024-10,2024,10,2136020.0
64,273533.331747282,2024-10,2024,10,3491426.0
65,116887.361425402,2024-10,2024,10,4050771.0
66,13933.371815658,2024-10,2024,10,2950981.0
68,301913.855961081,2024-10,2024,10,2384303.0
69,232162.439600161,2024-10,2024,10,3888580.0
70,108230.53693416,2024-10,2024,10,3902111.0
71,154631.63012583,2024-10,2024,10,3487291.0
72,6463.01447036,2024-10,2024,10,2694981.0
73,97366.082550326,2024-10,2024,10,2746545.0
74,86906.092279032,2024-10,2024,10,6816321.0
75,36346.96897093,2024-10,2024,10,1989837.0
77,57612.255392845,2024-10,2024,10,1948408.0
78,27459.484904357,2024-10,2024,10,4967730.0
79,45397.886502198,2024-10,2024,10,2644420.0
80,122104.908077645,2024-10,2024,10,1970352.0
81,489363.041469631,2024-10,2024,10,799982.0
82,209330.99168315,2024-10,2024,10,1999285.0
84,735000.181810261,2024-10,2024,10,3596516.0
85,995399.085221354,2024-10,2024,10,3541384.0
86,794053.243109275,2024-10,2024,10,2814532.0
87,18064.088611527,2024-10,2024,10,1521706.0
88,179451.814043939,2024-10,2024,10,1336507.0
90,59916.867553763,2024-10,2024,10,1756872.0
91,25398.286053975,2024-10,2024,10,1818500.0
92,81908.874719503,2024-10,2024,10,1050912.0
93,94152.300099817,2024-10,2024,10,1968900.0
94,163475.392713348,2024-10,2024,10,3243613.0
95,268353.34184801,2024-10,2024,10,802277.0
96,562658.428553494,2024-10,2024,10,964254.0
97,743871.23353326,2024-10,2024,10,980872.0
99,1096.268680557,2024-10,2024,10,3037283.0
0,328.79713527,2024-11,2024,11,2637961.0
1,3137457.840459063,2024-11,2024,11,1069502.0
2,60074.437587994,2024-11,2024,11,786508.0
3,88487.210974757,2024-11,2024,11,645155.0
5,54490.090296051,2024-11,2024,11,2588412.0
6,47611.12024798,2024-11,2024,11,8652513.0
7,190836.858385117,2024-11,2024,11,992345.0
8,18440.91456527,2024-11,2024,11,1979110.0
9,25659.57025297,2024-11,2024,11,5245147.0
10,611759.426851835,2024-11,2024,11,1484920.0
11,42191.997213435,2024-11,2024,11,3567116.0
12,7452.49237586,2024-11,2024,11,846374.0
13,57454.52821063,2024-11,2024,11,973008.0
14,434780.791743798,2024-11,2024,11,1219769.0
15,208272.828438599,2024-11,2024,11,1015967.0
16,66855.288463838,2024-11,2024,11,1041038.0
17,59809.206411568004,2024-11,2024,11,9891109.0
18,52960.386341725,2024-11,2024,11,1403350.0
19,5097.254227490001,2024-11,2024,11,2519074.0
20,64957.499254969,2024-11,2024,11,2196188.0
21,57614.06765815,2024-11,2024,11,3481204.0
22,101696.895864896,2024-11,2024,11,2376529.0
23,82274.159653362,2024-11,2024,11,1513896.0
24,17597.81529707,2024-11,2024,11,1763086.0
25,240849.90687921,2024-11,2024,11,1710041.0
26,502.620701317,2024-11,2024,11,2246567.0
27,23161.415645369998,2024-11,2024,11,2169331.0
28,16838.98494965,2024-11,2024,11,4066316.0
29,19039.56898485,2024-11,2024,11,2115256.0
30,6788.68354018,2024-11,2024,11,1528197.0
31,182183.178365731,2024-11,2024,11,1432155.0
32,93392.989993541,2024-11,2024,11,1110569.0
33,78730.65794349,2024-11,2024,11,2465911.0
35,79095.06411858,2024-11,2024,11,4836572.0
36,57263.281602122,2024-11,2024,11,1913816.0
37,283.87512174,2024-11,2024,11,1300000.0
38,133178.758858406,2024-11,2024,11,947918.0
39,2126.34928892,2024-11,2024,11,1300000.0
41,1052221.540536219,2024-11,2024,11,1300843.0
42,167507.325401475,2024-11,2024,11,2411577.0
43,276171.629337308,2024-11,2024,11,1857960.0
45,575808.241447015,2024-11,2024,11,1816248.0
46,503910.75871228,2024-11,2024,11,2452769.0
47,2997889.553753633,2024-11,2024,11,1301164.0
49,1302888.002023129,2024-11,2024,11,1472550.0
50,11218.471777079,2024-11,2024,11,1227724.0
51,24380.248769511,2024-11,2024,11,2454633.0
52,251225.723682401,2024-11,2024,11,1544901.0
53,187766.090741354,2024-11,2024,11,1323597.0
55,136790.656857032,2024-11,2024,11,1739127.0
56,1543191.462049247,2024-11,2024,11,1179001.0
58,26374.014993809,2024-11,2024,11,5101917.0
59,33788.76249138,2024-11,2024,11,3234829.0
60,43254.941085308,2024-11,2024,11,3306578.0
61,159360.350018204,2024-11,2024,11,2996762.0
62,212001.362563691,2024-11,2024,11,7485169.0
63,21818.476941504,2024-11,2024,11,2531648.0
64,269980.896682933,2024-11,2024,11,4073377.0
65,118484.475296214,2024-11,2024,11,4479384.0
66,29481.440389771,2024-11,2024,11,2711265.0
68,289955.825457754,2024-11,2024,11,2260947.0
69,266860.669160223,2024-11,2024,11,3272420.0
70,112071.524263343,2024-11,2024,11,3217600.0
71,131857.5612359,2024-11,2024,11,2927115.0
72,13782.538920403,2024-11,2024,11,4900925.0
73,125625.996932971,2024-11,2024,11,2569717.0
74,100325.54067319,2024-11,2024,11,3299374.0
75,31248.535405865,2024-11,2024,11,1935227.0
77,35292.957728772,2024-11,2024,11,2215818.0
78,31450.688330741,2024-11,2024,11,4001249.0
79,39868.357442105,2024-11,2024,11,2794641.0
80,112886.598302591,2024-11,2024,11,1636040.0
81,588256.492259652,2024-11,2024,11,737102.0
82,302797.743570534,2024-11,2024,11,2099244.0
84,812828.395578335,2024-11,2024,11,3885820.0
85,1109427.114515037,2024-11,2024,11,3068286.0
86,841248.173962869,2024-11,2024,11,3179747.0
87,41912.3447244,2024-11,2024,11,1569844.0
88,166487.338570371,2024-11,2024,11,1579493.0
90,109054.498388187,2024-11,2024,11,3633772.0
91,6475.094491732,2024-11,2024,11,3186476.0
92,79142.0307483,2024-11,2024,11,1402812.0
93,109465.52579837,2024-11,2024,11,1665626.0
94,151477.057809174,2024-11,2024,11,2090715.0
95,258056.788549968,2024-11,2024,11,981912.0
96,618743.763432083,2024-11,2024,11,923263.0
97,733306.740663164,2024-11,2024,11,970413.0
99,12244.35712833,2024-11,2024,11,10123663.0
0,182.44466865,2024-12,2024,12,
1,2987963.287012629,2024-12,2024,12,1021412.0
2,36155.280794041,2024-12,2024,12,705516.0
3,126635.659005789,2024-12,2024,12,803855.0
5,61109.676891901996,2024-12,2024,12,3955925.0
6,44032.021110037,2024-12,2024,12,6011993.0
7,162775.705772158,2024-12,2024,12,849823.0
8,25823.07429827,2024-12,2024,12,1125106.0
9,2319.00320699,2024-12,2024,12,4407625.0
10,529222.195381326,2024-12,2024,12,1727334.0
11,81277.25438283,2024-12,2024,12,2432597.0
12,1319.6458457,2024-12,2024,12,1300000.0
13,108587.793716659,2024-12,2024,12,1206297.0
14,432091.993085753,2024-12,2024,12,1461163.0
15,133632.957060311,2024-12,2024,12,1018724.0
16,99193.820193546,2024-12,2024,12,512029.0
17,54151.480335981,2024-12,2024,12,1650434.0
18,27414.80605111,2024-12,2024,12,1559627.0
19,2240.134728184,2024-12,2024,12,4655417.0
20,98484.447922726,2024-12,2024,12,2383220.0
21,40431.00791577,2024-12,2024,12,3286439.0
22,80645.503352374,2024-12,2024,12,2477437.0
23,77170.919449155,2024-12,2024,12,2197356.0
24,16053.54525092,2024-12,2024,12,2014275.0
25,198228.321327847,2024-12,2024,12,1538468.0
26,5974.78615498,2024-12,2024,12,1602475.0
27,27217.474633549,2024-12,2024,12,2486780.0
28,31450.042757260002,2024-12,2024,12,2569048.0
29,23845.271016492,2024-12,2024,12,2176560.0
30,16734.621680757,2024-12,2024,12,1753425.0
31,135934.404053451,2024-12,2024,12,1615959.0
32,94899.790313444,2024-12,2024,12,1595679.0
33,57940.089226181,2024-12,2024,12,1606946.0
35,98937.994626375,2024-12,2024,12,3297654.0
36,67176.773355862,2024-12,2024,12,1992315.0
38,180008.284549611,2024-12,2024,12,956820.0
39,2870.37413253,2024-12,2024,12,1300000.0
41,1100879.370486627,2024-12,2024,12,1350350.0
42,208759.957358721,2024-12,2024,12,2683633.0
43,359719.058701173,2024-12,2024,12,1683501.0
45,606634.955266018,2024-12,2024,12,1579223.0
46,510591.037942415,2024-12,2024,12,2525051.0
47,3144751.587297696,2024-12,2024,12,1374771.0
49,1220687.188317301,2024-12,2024,12,1416399.0
50,32575.70338424,2024-12,2024,12,980144.0
51,46379.497097207,2024-12,2024,12,4630445.0
52,229401.198044432,2024-12,2024,12,1279466.0
53,186700.512349868,2024-12,2024,12,1355884.0
55,155144.445756606,2024-12,2024,12,1551128.0
56,1753288.1713823199,2024-12,2024,12,1169094.0
58,12756.045703766,2024-12,2024,12,3415426.0
59,17843.660648142,2024-12,2024,12,2368586.0
60,33758.669360553,2024-12,2024,12,2628133.0
61,123225.838518508,2024-12,2024,12,2596057.0
62,212317.896095196,2024-12,2024,12,7434324.0
63,16088.30606176,2024-12,2024,12,3458439.0
64,247531.092406885,2024-12,2024,12,3625639.0
65,154020.874242377,2024-12,2024,12,3466084.0
66,57664.06047299,2024-12,2024,12,2668270.0
68,389815.899080453,2024-12,2024,12,2655014.0
69,256741.01356364,2024-12,2024,12,3266348.0
70,50042.241791267,2024-12,2024,12,5484604.0
71,128478.062735527,2024-12,2024,12,3799342.0
72,11533.203424029001,2024-12,2024,12,11122116.0
73,113193.506200891,2024-12,2024,12,2527981.0
74,111054.790723432,2024-12,2024,12,2550598.0
75,29552.397499395,2024-12,2024,12,2769617.0
77,35069.095088396,2024-12,2024,12,1409853.0
78,48552.051643746,2024-12,2024,12,1920683.0
79,46688.476339203,2024-12,2024,12,1878422.0
80,111365.111396015,2024-12,2024,12,1688312.0
81,610835.1140824989,2024-12,2024,12,729561.0
82,292903.31496791,2024-12,2024,12,2212386.0
84,804928.197619664,2024-12,2024,12,4188605.0
85,917838.837514107,2024-12,2024,12,3441069.0
86,876817.281865389,2024-12,2024,12,3002585.0
87,39845.7421093,2024-12,2024,12,1470252.0
88,139314.634816403,2024-12,2024,12,1220042.0
90,69483.942251025,2024-12,2024,12,2706151.0
91,20751.14923441,2024-12,2024,12,1943640.0
92,84479.365669495,2024-12,2024,12,1213421.0
93,132254.462412487,2024-12,2024,12,1547077.0
94,106905.942246977,2024-12,2024,12,2079916.0
95,267614.575690142,2024-12,2024,12,878671.0
96,608038.72011752,2024-12,2024,12,950855.0
97,713543.610613164,2024-12,2024,12,1055822.0
99,2189.95002303,2024-12,2024,12,6856487.0
0,1344.87567866,2025-01,2025,1,1276255.0
1,3069971.552145043,2025-01,2025,1,1032019.0
2,45645.482320162,2025-01,2025,1,1069678.0
3,102303.692806108,2025-01,2025,1,519600.0
5,86634.237499773,2025-01,2025,1,2663457.0
6,49500.29260614,2025-01,2025,1,6503053.0
7,182430.751575255,2025-01,2025,1,1455508.0
8,51693.12880383,2025-01,2025,1,1536477.0
9,7968.634707337,2025-01,2025,1,3810880.0
10,517899.667307704,2025-01,2025,1,1690457.0
11,37138.48959667,2025-01,2025,1,3702020.0
12,2810.69327179,2025-01,2025,1,966491.0
13,93279.206942062,2025-01,2025,1,1630464.0
14,391492.810072209,2025-01,2025,1,1436605.0
15,203752.769168858,2025-01,2025,1,895629.0
16,48720.46991619,2025-01,2025,1,1593418.0
17,55293.91439918,2025-01,2025,1,3090469.0
18,26208.151080618,2025-01,2025,1,1577903.0
19,1526.13548687,2025-01,2025,1,4834277.0
20,118494.499791535,2025-01,2025,1,2265365.0
21,36416.18398841,2025-01,2025,1,2981954.0
22,148049.62201481,2025-01,2025,1,1719653.0
23,115374.538351677,2025-01,2025,1,1830897.0
24,13770.280407029999,2025-01,2025,1,1731487.0
25,171833.070168811,2025-01,2025,1,1678485.0
26,9351.651365685,2025-01,2025,1,1585458.0
27,45415.026385667,2025-01,2025,1,3540050.0
28,30769.49344432,2025-01,2025,1,2662062.0
29,10144.67025675,2025-01,2025,1,1847669.0
30,16825.25818664,2025-01,2025,1,1711790.0
31,177284.874151002,2025-01,2025,1,1313561.0
32,75861.140071012,2025-01,2025,1,1434612.0
33,69712.125197821,2025-01,2025,1,2050772.0
35,75621.539201418,2025-01,2025,1,2747410.0
36,55173.096785157,2025-01,2025,1,2935033.0
37,1248.3163346,2025-01,2025,1,1700000.0
38,141106.29273274099,2025-01,2025,1,880355.0
39,3975.69247426,2025-01,2025,1,1320940.0
41,884499.904302594,2025-01,2025,1,1477533.0
42,202635.57968027,2025-01,2025,1,2006353.0
43,409562.598215499,2025-01,2025,1,1392903.0
45,595388.529887318,2025-01,2025,1,1380108.0
46,426257.896747789,2025-01,2025,1,2714681.0
47,3118878.404701234,2025-01,2025,1,1509700.0
49,1235549.908304011,2025-01,2025,1,1506221.0
50,20217.054578692,2025-01,2025,1,1474856.0
51,21811.421706663,2025-01,2025,1,5273852.0
52,247657.976971065,2025-01,2025,1,1427654.0
53,197296.600727627,2025-01,2025,1,1243667.0
55,135848.119200051,2025-01,2025,1,1729924.0
56,1618856.078702473,2025-01,2025,1,1134306.0
58,18654.76349233,2025-01,2025,1,3187209.0
59,14735.870777811,2025-01,2025,1,2570142.0
60,6084.42545735,2025-01,2025,1,3584335.0
61,115532.271469281,2025-01,2025,1,2736452.0
62,202174.216699487,2025-01,2025,1,5711653.0
63,11534.51240412,2025-01,2025,1,5465950.0
64,331311.120940137,2025-01,2025,1,4749496.0
65,119958.320488123,2025-01,2025,1,4357385.0
66,32719.95760629,2025-01,2025,1,2256921.0
68,370902.621729168,2025-01,2025,1,2168100.0
69,291472.805785803,2025-01,2025,1,4169295.0
70,70859.718510321,2025-01,2025,1,8528695.0
71,141065.504194568,2025-01,2025,1,4174413.0
72,11877.495647183,2025-01,2025,1,5253617.0
73,108451.096096376,2025-01,2025,1,3483707.0
74,70350.338804009,2025-01,2025,1,2789648.0
75,29068.373279207997,2025-01,2025,1,1746661.0
77,55326.385406438,2025-01,2025,1,1880169.0
78,28661.391654439,2025-01,2025,1,4895427.0
79,24958.828140318,2025-01,2025,1,2335843.0
80,113470.547558099,2025-01,2025,1,1871329.0
81,525407.972858486,2025-01,2025,1,724484.0
82,263227.857137611,2025-01,2025,1,1906054.0
84,655762.505711735,2025-01,2025,1,4145648.0
85,899063.045924366,2025-01,2025,1,3514312.0
86,859884.410103878,2025-01,2025,1,2981065.0
87,42401.075670348,2025-01,2025,1,1520154.0
88,99950.649994414,2025-01,2025,1,1291905.0
90,69596.420884276,2025-01,2025,1,2060747.0
91,29787.063512495,2025-01,2025,1,2932602.0
92,74528.358181289,2025-01,2025,1,1004119.0
93,96548.869122146,2025-01,2025,1,1517978.0
94,123302.351990166,2025-01,2025,1,2544954.0
95,285483.417451982,2025-01,2025,1,1037495.0
96,590553.243615786,2025-01,2025,1,1072809.0
97,692660.338705159,2025-01,2025,1,1136624.0
99,19004.163525642998,2025-01,2025,1,11712612.0
0,6269.2097111,2025-02,2025,2,2748039.0
1,3170780.935104615,2025-02,2025,2,989899.0
2,19999.902113868,2025-02,2025,2,761342.0
3,168036.708256012,2025-02,2025,2,701559.0
5,22503.069517056,2025-02,2025,2,2314229.0
6,15607.67382404,2025-02,2025,2,3843570.0
7,169829.933501167,2025-02,2025,2,1438562.0
8,16053.50675819,2025-02,2025,2,1621083.0
9,15297.43852119,2025-02,2025,2,7062442.0
10,559697.4666982715,2025-02,2025,2,1525089.0
11,72967.665375293,2025-02,2025,2,2024177.0
12,393.0479864,2025-02,2025,2,1423000.0
13,69178.791399805,2025-02,2025,2,1589440.0
14,483748.636347959,2025-02,2025,2,1427667.0
15,243421.12132768,2025-02,2025,2,847478.0
16,58374.770394523,2025-02,2025,2,764157.0
17,58510.34682873,2025-02,2025,2,2872857.0
18,35195.865753581,2025-02,2025,2,3055664.0
19,2701.5673986,2025-02,2025,2,2114219.0
20,84455.337348678,2025-02,2025,2,2474443.0
21,57025.343134193,2025-02,2025,2,3572023.0
22,104415.930170964,2025-02,2025,2,1754577.0
23,70708.966028745,2025-02,2025,2,1919053.0
24,13524.911833684,2025-02,2025,2,2424446.0
25,215611.553073291,2025-02,2025,2,1735564.0
26,12719.62901291,2025-02,2025,2,1913871.0
27,20303.04190531,2025-02,2025,2,3085924.0
28,22699.7541293,2025-02,2025,2,3665279.0
29,18826.553462851,2025-02,2025,2,2500567.0
30,15820.065879674,2025-02,2025,2,1716490.0
31,153547.069714074,2025-02,2025,2,1378258.0
32,106773.435353745,2025-02,2025,2,1176467.0
33,98219.064513943,2025-02,2025,2,1649230.0
35,81884.703701652,2025-02,2025,2,3338945.0
36,57411.315653291,2025-02,2025,2,1901528.0
37,1216.39456096,2025-02,2025,2,2185720.0
38,161378.794580726,2025-02,2025,2,1141995.0
39,285.28104572,2025-02,2025,2,1720098.0
41,1095629.3494279147,2025-02,2025,2,1455336.0
42,192949.989768403,2025-02,2025,2,1971213.0
43,404614.859352746,2025-02,2025,2,1570901.0
45,609114.583244789,2025-02,2025,2,1657447.0
46,472196.665098176,2025-02,2025,2,2069616.0
47,3014728.1904344023,2025-02,2025,2,1306667.0
49,1393200.82086669,2025-02,2025,2,1427164.0
50,12707.389770988,2025-02,2025,2,2206018.0
51,41477.010063582,2025-02,2025,2,3324395.0
52,256025.658731057,2025-02,2025,2,1242172.0
53,196114.783151528,2025-02,2025,2,1343082.0
55,125588.464643296,2025-02,2025,2,1602544.0
56,1627443.0958226032,2025-02,2025,2,1111129.0
58,30622.818913241,2025-02,2025,2,3201237.0
59,20956.15054313,2025-02,2025,2,3602706.0
