dpto,rama_ciiu,empleo,periodo,ano,mes
73,79,1903.23606337,2022-12,2022,12
73,80,4579.14277323,2022-12,2022,12
73,81,27046.09649878,2022-12,2022,12
73,82,1632.9841833599999,2022-12,2022,12
73,84,23684.44959351,2022-12,2022,12
73,85,24060.5682716,2022-12,2022,12
73,86,14966.11832485,2022-12,2022,12
73,88,5646.41721339,2022-12,2022,12
73,90,1225.81167953,2022-12,2022,12
73,92,3072.5420986100003,2022-12,2022,12
73,93,4354.96496944,2022-12,2022,12
73,94,1443.82099584,2022-12,2022,12
73,95,2289.30258697,2022-12,2022,12
73,96,11993.3140217,2022-12,2022,12
73,97,4993.80179189,2022-12,2022,12
76,1,191686.01976002,2022-12,2022,12
76,2,5277.9181923,2022-12,2022,12
76,3,3371.5519142,2022-12,2022,12
76,5,817.31456951,2022-12,2022,12
76,7,1815.8169870899999,2022-12,2022,12
76,8,9462.49280389,2022-12,2022,12
76,10,120253.03502271,2022-12,2022,12
76,11,6038.85519784,2022-12,2022,12
76,13,2870.90499953,2022-12,2022,12
76,14,40976.13861328,2022-12,2022,12
76,15,7519.01049366,2022-12,2022,12
76,16,3629.63755464,2022-12,2022,12
76,17,8438.128648857,2022-12,2022,12
76,18,4872.357610980001,2022-12,2022,12
76,20,24467.90081265,2022-12,2022,12
76,21,7600.731232319999,2022-12,2022,12
76,22,6670.64837286,2022-12,2022,12
76,23,10297.77575565,2022-12,2022,12
76,24,398.70405115,2022-12,2022,12
76,25,19330.08449513,2022-12,2022,12
76,27,2418.20762646,2022-12,2022,12
76,28,2291.61122067,2022-12,2022,12
76,29,731.44140011,2022-12,2022,12
76,30,1815.1875412,2022-12,2022,12
76,31,29999.47831363,2022-12,2022,12
76,32,21216.67293957,2022-12,2022,12
76,33,9105.6673758,2022-12,2022,12
76,35,1957.25053392,2022-12,2022,12
76,36,9286.45232015,2022-12,2022,12
76,38,17062.91915163,2022-12,2022,12
76,41,120679.64017299999,2022-12,2022,12
76,42,8695.342698299999,2022-12,2022,12
76,43,48222.67775112,2022-12,2022,12
76,45,58677.329979896,2022-12,2022,12
76,46,41535.61243145,2022-12,2022,12
76,47,283575.012359198,2022-12,2022,12
76,49,110222.355105188,2022-12,2022,12
76,50,337.53510042,2022-12,2022,12
76,51,880.10053888,2022-12,2022,12
76,52,32031.7200611,2022-12,2022,12
76,53,19849.20567021,2022-12,2022,12
76,55,6681.2586512,2022-12,2022,12
76,56,134417.24623636,2022-12,2022,12
76,58,765.83386311,2022-12,2022,12
76,59,3264.60351654,2022-12,2022,12
76,61,954.38821979,2022-12,2022,12
76,62,7684.80006795,2022-12,2022,12
76,63,1462.937859,2022-12,2022,12
76,64,33044.33707551,2022-12,2022,12
76,65,3962.0795349,2022-12,2022,12
76,66,3132.7403628800002,2022-12,2022,12
76,68,22042.856491040002,2022-12,2022,12
76,69,17599.17526375,2022-12,2022,12
76,70,10368.34960429,2022-12,2022,12
76,71,4855.9834039180005,2022-12,2022,12
76,72,655.25233883,2022-12,2022,12
76,73,12335.64485233,2022-12,2022,12
76,74,14633.0780194,2022-12,2022,12
76,75,4954.55145799,2022-12,2022,12
76,77,1066.4414855,2022-12,2022,12
76,78,3896.81082798,2022-12,2022,12
76,79,1928.4838460800001,2022-12,2022,12
76,80,6921.23482573,2022-12,2022,12
76,81,31513.05316523,2022-12,2022,12
76,82,20262.40664412,2022-12,2022,12
76,84,48090.255118037,2022-12,2022,12
76,85,75484.9273142,2022-12,2022,12
76,86,81028.18970306,2022-12,2022,12
76,87,3229.10068854,2022-12,2022,12
76,88,14161.57826384,2022-12,2022,12
76,90,7249.81703093,2022-12,2022,12
76,91,3174.425172,2022-12,2022,12
76,92,14114.39488488,2022-12,2022,12
76,93,11273.61470192,2022-12,2022,12
76,94,10240.16686277,2022-12,2022,12
76,95,31006.8599701,2022-12,2022,12
76,96,62158.27578628,2022-12,2022,12
76,97,86449.52410251,2022-12,2022,12
81,1,1838.31753452,2022-12,2022,12
81,9,111.15608813,2022-12,2022,12
81,10,1039.29834477,2022-12,2022,12
81,14,919.47257264,2022-12,2022,12
81,15,466.94129141,2022-12,2022,12
81,20,215.49422553,2022-12,2022,12
81,25,179.57852127,2022-12,2022,12
81,31,154.27939602,2022-12,2022,12
81,36,202.64892423,2022-12,2022,12
81,38,458.18497637,2022-12,2022,12
81,41,651.72667045,2022-12,2022,12
81,42,898.36878248,2022-12,2022,12
81,43,354.75292234,2022-12,2022,12
81,45,1169.93079186,2022-12,2022,12
81,46,355.07667629,2022-12,2022,12
81,47,5322.4308008,2022-12,2022,12
81,49,1670.93301225,2022-12,2022,12
81,56,4287.22579333,2022-12,2022,12
81,61,111.15608813,2022-12,2022,12
81,64,533.3146337999999,2022-12,2022,12
81,65,123.50676459,2022-12,2022,12
81,69,439.40976280999996,2022-12,2022,12
81,70,142.36478642,2022-12,2022,12
81,71,141.85424696,2022-12,2022,12
81,80,200.83496404,2022-12,2022,12
81,81,2211.875021248,2022-12,2022,12
81,84,2802.96757481,2022-12,2022,12
81,85,1555.15044087,2022-12,2022,12
81,86,874.52408912,2022-12,2022,12
81,88,333.44194052,2022-12,2022,12
81,93,153.44199915,2022-12,2022,12
81,94,309.04173355,2022-12,2022,12
81,95,303.97338634,2022-12,2022,12
81,96,1675.68303981,2022-12,2022,12
81,97,832.3429791799999,2022-12,2022,12
85,1,1896.24841161,2022-12,2022,12
85,8,748.23434306,2022-12,2022,12
85,9,247.8039212,2022-12,2022,12
85,10,2256.2233923,2022-12,2022,12
85,11,297.37874378,2022-12,2022,12
85,13,887.76966484,2022-12,2022,12
85,14,575.64353997,2022-12,2022,12
85,25,867.87283771,2022-12,2022,12
85,31,197.26104923,2022-12,2022,12
85,33,386.47717168,2022-12,2022,12
85,35,709.49105136,2022-12,2022,12
85,38,539.51985289,2022-12,2022,12
85,41,4141.73713884,2022-12,2022,12
85,42,2878.44230646,2022-12,2022,12
85,43,2999.31559981,2022-12,2022,12
85,45,2733.4243909300003,2022-12,2022,12
85,46,237.89176435,2022-12,2022,12
85,47,12702.15281213,2022-12,2022,12
85,49,2274.36810196,2022-12,2022,12
85,53,1921.0337469699998,2022-12,2022,12
85,55,987.3739066400001,2022-12,2022,12
85,56,7700.77818819,2022-12,2022,12
85,59,540.10423897,2022-12,2022,12
85,61,1715.38944783,2022-12,2022,12
85,62,492.38089877,2022-12,2022,12
85,64,879.90893696,2022-12,2022,12
85,65,1248.94051132,2022-12,2022,12
85,68,286.71311227,2022-12,2022,12
85,69,251.61628922,2022-12,2022,12
85,70,272.41417736,2022-12,2022,12
85,71,416.81891857,2022-12,2022,12
85,73,393.71731535,2022-12,2022,12
85,74,560.2716744500001,2022-12,2022,12
85,75,669.08930503,2022-12,2022,12
85,81,6223.57449471,2022-12,2022,12
85,82,533.53442534,2022-12,2022,12
85,84,2770.1282068600003,2022-12,2022,12
85,85,4887.55394228,2022-12,2022,12
85,86,4194.97535516,2022-12,2022,12
85,87,352.63655882,2022-12,2022,12
85,88,1039.86811646,2022-12,2022,12
85,90,721.82275835,2022-12,2022,12
85,93,861.98524935,2022-12,2022,12
85,94,1026.28444083,2022-12,2022,12
85,96,4180.01057648,2022-12,2022,12
85,97,1087.28961274,2022-12,2022,12
86,1,124.88111516,2022-12,2022,12
86,25,747.58057974,2022-12,2022,12
86,31,120.86054616,2022-12,2022,12
86,35,102.26014579,2022-12,2022,12
86,41,2054.707077204,2022-12,2022,12
86,42,841.522088287,2022-12,2022,12
86,43,299.71392755600004,2022-12,2022,12
86,45,134.82968385,2022-12,2022,12
86,46,169.11201013,2022-12,2022,12
86,47,2879.012911375,2022-12,2022,12
86,49,203.106821938,2022-12,2022,12
86,52,124.88111516,2022-12,2022,12
86,53,100.5171887,2022-12,2022,12
86,56,1311.662524127,2022-12,2022,12
86,64,190.35607467,2022-12,2022,12
86,69,597.86329002,2022-12,2022,12
86,70,159.53592092,2022-12,2022,12
86,71,190.35607467,2022-12,2022,12
86,74,277.9905204,2022-12,2022,12
86,75,338.10995003299996,2022-12,2022,12
86,81,412.52404033,2022-12,2022,12
86,84,2886.279601917,2022-12,2022,12
86,85,359.19416226,2022-12,2022,12
86,86,516.7848163900001,2022-12,2022,12
86,95,266.39936001,2022-12,2022,12
86,96,214.678155591,2022-12,2022,12
86,97,296.81683506999997,2022-12,2022,12
88,3,261.771605657,2022-12,2022,12
88,10,79.220664126,2022-12,2022,12
88,11,196.49922095,2022-12,2022,12
88,13,44.740279377,2022-12,2022,12
88,14,22.794140975,2022-12,2022,12
88,15,45.183375828,2022-12,2022,12
88,16,26.14088918,2022-12,2022,12
88,21,80.553443329,2022-12,2022,12
88,25,100.857560315,2022-12,2022,12
88,31,46.68015925,2022-12,2022,12
88,32,45.37372169,2022-12,2022,12
88,35,209.809232457,2022-12,2022,12
88,36,24.504299214,2022-12,2022,12
88,38,130.89621229,2022-12,2022,12
88,41,555.592847754,2022-12,2022,12
88,43,559.856395396,2022-12,2022,12
88,45,608.311112375,2022-12,2022,12
88,46,693.71978602,2022-12,2022,12
88,47,3466.245948271,2022-12,2022,12
88,49,1466.445457059,2022-12,2022,12
88,50,289.344117258,2022-12,2022,12
88,52,376.932788211,2022-12,2022,12
88,55,3463.727191586,2022-12,2022,12
88,56,1142.515977073,2022-12,2022,12
88,60,54.220050994,2022-12,2022,12
88,61,74.90610510799999,2022-12,2022,12
88,63,60.017347607,2022-12,2022,12
88,64,198.603174773,2022-12,2022,12
88,65,32.124281834,2022-12,2022,12
88,66,38.637348728,2022-12,2022,12
88,68,131.335373625,2022-12,2022,12
88,69,178.253509747,2022-12,2022,12
88,70,43.811465196,2022-12,2022,12
88,73,101.220630699,2022-12,2022,12
88,77,87.300970197,2022-12,2022,12
88,78,30.908732058,2022-12,2022,12
88,79,533.503805754,2022-12,2022,12
88,80,33.76820438,2022-12,2022,12
88,81,206.68993517799998,2022-12,2022,12
88,82,83.61871308900001,2022-12,2022,12
88,84,2080.715166756,2022-12,2022,12
88,85,508.371210909,2022-12,2022,12
88,86,729.985057221,2022-12,2022,12
88,87,31.772082456,2022-12,2022,12
88,88,125.92610208400001,2022-12,2022,12
88,90,24.097800442,2022-12,2022,12
88,92,232.691414543,2022-12,2022,12
88,93,194.249858327,2022-12,2022,12
88,95,89.30631963100001,2022-12,2022,12
88,96,433.40007001099997,2022-12,2022,12
88,97,424.75845726899996,2022-12,2022,12
91,1,295.839410793,2022-12,2022,12
91,2,110.73103695,2022-12,2022,12
91,3,74.264218157,2022-12,2022,12
91,10,113.34240899,2022-12,2022,12
91,14,280.27605313699996,2022-12,2022,12
91,16,154.268434914,2022-12,2022,12
91,31,99.947227955,2022-12,2022,12
91,35,75.953567739,2022-12,2022,12
91,41,1004.534642383,2022-12,2022,12
91,43,168.577548673,2022-12,2022,12
91,45,395.467298813,2022-12,2022,12
91,46,485.447040789,2022-12,2022,12
91,47,2296.37864172,2022-12,2022,12
91,49,1655.441707001,2022-12,2022,12
91,50,193.57583132,2022-12,2022,12
91,52,321.72641516199997,2022-12,2022,12
91,53,94.206677601,2022-12,2022,12
91,56,533.303069487,2022-12,2022,12
91,60,93.334865346,2022-12,2022,12
91,64,147.92047024,2022-12,2022,12
91,65,208.377258353,2022-12,2022,12
91,69,79.126702427,2022-12,2022,12
91,79,191.166891476,2022-12,2022,12
91,81,606.321697502,2022-12,2022,12
91,84,2192.967785301,2022-12,2022,12
91,85,429.426514708,2022-12,2022,12
91,86,201.77427795,2022-12,2022,12
91,88,400.900848846,2022-12,2022,12
91,90,118.29133933,2022-12,2022,12
91,93,89.834807896,2022-12,2022,12
91,94,169.142081377,2022-12,2022,12
91,95,141.443376516,2022-12,2022,12
91,96,206.32056375899998,2022-12,2022,12
94,1,159.748652677,2022-12,2022,12
94,3,579.3739169410001,2022-12,2022,12
94,16,81.058160574,2022-12,2022,12
94,35,126.48155009,2022-12,2022,12
94,41,758.2897386120001,2022-12,2022,12
94,42,75.782373594,2022-12,2022,12
94,43,68.204136234,2022-12,2022,12
94,45,583.26038096,2022-12,2022,12
94,46,44.897834926,2022-12,2022,12
94,47,1133.6921326,2022-12,2022,12
94,49,1114.790616363,2022-12,2022,12
94,50,482.64992263,2022-12,2022,12
94,56,898.563692188,2022-12,2022,12
94,69,28.243623688,2022-12,2022,12
94,73,50.675392672,2022-12,2022,12
94,81,458.18204827200003,2022-12,2022,12
94,84,1026.125987416,2022-12,2022,12
94,85,22.771884018,2022-12,2022,12
94,86,103.52674718,2022-12,2022,12
94,88,20.820008245,2022-12,2022,12
94,92,77.164964317,2022-12,2022,12
94,95,132.508273165,2022-12,2022,12
94,96,227.147250188,2022-12,2022,12
94,97,72.803336442,2022-12,2022,12
95,1,607.688278415,2022-12,2022,12
95,10,346.84023146,2022-12,2022,12
95,13,109.80879555,2022-12,2022,12
95,14,71.584754648,2022-12,2022,12
95,25,98.656878347,2022-12,2022,12
95,31,167.067664332,2022-12,2022,12
95,32,157.24489347,2022-12,2022,12
95,33,253.37995073999997,2022-12,2022,12
95,35,262.35677479,2022-12,2022,12
95,38,266.60186972,2022-12,2022,12
95,41,2250.437363801,2022-12,2022,12
95,43,200.606424541,2022-12,2022,12
95,45,635.504363195,2022-12,2022,12
95,46,296.85413302899997,2022-12,2022,12
95,47,3964.832495223,2022-12,2022,12
95,49,528.572843759,2022-12,2022,12
95,52,505.161609688,2022-12,2022,12
95,53,193.14321297200001,2022-12,2022,12
95,55,488.12981981999997,2022-12,2022,12
95,56,2796.65896978,2022-12,2022,12
95,58,220.63565637300002,2022-12,2022,12
95,64,81.888575944,2022-12,2022,12
95,68,64.774220155,2022-12,2022,12
95,69,77.917674441,2022-12,2022,12
95,73,156.02211636,2022-12,2022,12
95,77,140.77510513,2022-12,2022,12
95,80,131.25438594,2022-12,2022,12
95,81,591.070586134,2022-12,2022,12
95,82,120.69435308,2022-12,2022,12
95,84,2524.857839113,2022-12,2022,12
95,85,621.403722612,2022-12,2022,12
95,86,909.777979563,2022-12,2022,12
95,88,504.40228765,2022-12,2022,12
95,92,99.890089326,2022-12,2022,12
95,95,136.62561734,2022-12,2022,12
95,96,1028.39070695,2022-12,2022,12
95,97,1012.9035542419999,2022-12,2022,12
97,1,83.711451639,2022-12,2022,12
97,3,14.159318893,2022-12,2022,12
97,8,34.511159163,2022-12,2022,12
97,23,25.575509136,2022-12,2022,12
97,31,31.920189394,2022-12,2022,12
97,32,18.147973042,2022-12,2022,12
97,35,37.378535893,2022-12,2022,12
97,41,224.542988404,2022-12,2022,12
97,42,70.00315298,2022-12,2022,12
97,43,12.101315551,2022-12,2022,12
97,45,40.291212014,2022-12,2022,12
97,46,78.060955251,2022-12,2022,12
97,47,361.614344368,2022-12,2022,12
97,49,505.468788486,2022-12,2022,12
97,50,59.887671739,2022-12,2022,12
97,51,141.007997093,2022-12,2022,12
97,52,31.34229914,2022-12,2022,12
97,55,23.333108197,2022-12,2022,12
97,56,412.026031439,2022-12,2022,12
97,61,14.790496784,2022-12,2022,12
97,64,96.79172688700001,2022-12,2022,12
97,69,18.202191507,2022-12,2022,12
97,78,19.090724889,2022-12,2022,12
97,81,90.495291444,2022-12,2022,12
97,84,972.662322384,2022-12,2022,12
97,85,131.03340218,2022-12,2022,12
97,86,279.029524031,2022-12,2022,12
97,88,47.778512604,2022-12,2022,12
97,92,104.479534542,2022-12,2022,12
97,94,59.161987138,2022-12,2022,12
97,96,34.355881796999995,2022-12,2022,12
97,97,97.72059524699999,2022-12,2022,12
97,99,59.161987138,2022-12,2022,12
99,1,138.126765907,2022-12,2022,12
99,3,214.172132102,2022-12,2022,12
99,14,60.589504652,2022-12,2022,12
99,23,89.222180865,2022-12,2022,12
99,30,61.220434988,2022-12,2022,12
99,31,36.23793192,2022-12,2022,12
99,35,79.08871675399999,2022-12,2022,12
99,41,304.059999337,2022-12,2022,12
99,42,84.115933209,2022-12,2022,12
99,43,32.664906896,2022-12,2022,12
99,45,265.745630386,2022-12,2022,12
99,46,171.463807886,2022-12,2022,12
99,47,873.479882008,2022-12,2022,12
99,49,520.175894948,2022-12,2022,12
99,52,52.813192148,2022-12,2022,12
99,56,939.1624352480001,2022-12,2022,12
99,61,130.859198602,2022-12,2022,12
99,64,43.00621637,2022-12,2022,12
99,71,91.673795815,2022-12,2022,12
99,72,33.933191877,2022-12,2022,12
99,81,172.436287413,2022-12,2022,12
99,84,983.272013409,2022-12,2022,12
99,85,564.439989456,2022-12,2022,12
99,86,90.279877055,2022-12,2022,12
99,88,193.471410657,2022-12,2022,12
99,94,36.23793192,2022-12,2022,12
99,95,84.796552619,2022-12,2022,12
99,96,162.660712348,2022-12,2022,12
99,97,293.907250096,2022-12,2022,12
99,99,33.933191877,2022-12,2022,12
5,1,315380.994799069,2023-01,2023,1
5,2,13540.29326103,2023-01,2023,1
5,5,4380.3053743,2023-01,2023,1
5,7,47772.6228377,2023-01,2023,1
5,8,1793.6812017,2023-01,2023,1
5,10,92374.04568697,2023-01,2023,1
5,11,9481.111055379999,2023-01,2023,1
5,12,1065.8008618,2023-01,2023,1
5,13,15780.060327989999,2023-01,2023,1
5,14,103110.514116991,2023-01,2023,1
5,15,5198.80860862,2023-01,2023,1
5,16,10265.59083405,2023-01,2023,1
5,17,15536.91167177,2023-01,2023,1
5,18,6060.70749409,2023-01,2023,1
5,20,15327.79382856,2023-01,2023,1
5,21,7149.2197320899995,2023-01,2023,1
5,22,36628.36918599,2023-01,2023,1
5,23,15806.15713194,2023-01,2023,1
5,25,28682.95817419,2023-01,2023,1
5,26,5178.306613029999,2023-01,2023,1
5,27,9971.77196634,2023-01,2023,1
5,29,2288.3225291999997,2023-01,2023,1
5,30,8492.04518541,2023-01,2023,1
5,31,18894.903543419998,2023-01,2023,1
5,32,23829.88252114,2023-01,2023,1
5,33,4529.04619485,2023-01,2023,1
5,35,2581.3165083,2023-01,2023,1
5,36,5813.483158383,2023-01,2023,1
5,37,1097.3125773,2023-01,2023,1
5,38,37158.17239036,2023-01,2023,1
5,41,128418.74552871,2023-01,2023,1
5,42,33273.727078258,2023-01,2023,1
5,43,57212.364925592,2023-01,2023,1
5,45,93447.58857778,2023-01,2023,1
5,46,68889.59019761,2023-01,2023,1
5,47,365669.782213792,2023-01,2023,1
5,49,138021.770728608,2023-01,2023,1
5,51,1770.98379002,2023-01,2023,1
5,52,29588.662224012,2023-01,2023,1
5,53,28152.11351367,2023-01,2023,1
5,55,31132.8019062,2023-01,2023,1
5,56,197491.857263124,2023-01,2023,1
5,58,1272.4980331,2023-01,2023,1
5,59,1203.2863024,2023-01,2023,1
5,60,3185.1087668,2023-01,2023,1
5,61,10152.90838537,2023-01,2023,1
5,62,29870.13983725,2023-01,2023,1
5,64,40227.164891123,2023-01,2023,1
5,65,22023.24420845,2023-01,2023,1
5,66,2253.79175798,2023-01,2023,1
5,68,43933.41731377,2023-01,2023,1
5,69,30394.75010198,2023-01,2023,1
5,70,7542.97483492,2023-01,2023,1
5,71,18179.47176727,2023-01,2023,1
5,72,1024.191361,2023-01,2023,1
5,73,26877.66906444,2023-01,2023,1
5,74,19678.69106115,2023-01,2023,1
5,75,77.361862329,2023-01,2023,1
5,77,1195.3543592,2023-01,2023,1
5,78,12434.785191980001,2023-01,2023,1
5,79,20144.344962299998,2023-01,2023,1
5,80,36333.5218313,2023-01,2023,1
5,81,75189.37117205,2023-01,2023,1
5,82,49749.49198233,2023-01,2023,1
5,84,71658.40829802,2023-01,2023,1
5,85,60973.891534426,2023-01,2023,1
5,86,118411.637008567,2023-01,2023,1
5,87,3928.58612067,2023-01,2023,1
5,88,16362.880849029,2023-01,2023,1
5,90,3752.213388344,2023-01,2023,1
5,91,3772.216799,2023-01,2023,1
5,92,25041.175229419998,2023-01,2023,1
5,93,13025.574172177,2023-01,2023,1
5,94,27397.69609291,2023-01,2023,1
5,95,23796.56460149,2023-01,2023,1
5,96,93781.46253284,2023-01,2023,1
5,97,94845.461411989,2023-01,2023,1
8,1,38042.436353779,2023-01,2023,1
8,2,1143.2826374,2023-01,2023,1
8,3,2870.9019334,2023-01,2023,1
8,5,1789.1771487800002,2023-01,2023,1
8,10,19519.94188967,2023-01,2023,1
8,11,5174.1177855900005,2023-01,2023,1
8,13,450.23824867,2023-01,2023,1
8,14,26423.5775326,2023-01,2023,1
8,15,2261.87987007,2023-01,2023,1
8,16,2103.26279295,2023-01,2023,1
8,17,1698.99384192,2023-01,2023,1
8,20,4870.07281547,2023-01,2023,1
8,21,3790.56601627,2023-01,2023,1
8,22,7640.16116412,2023-01,2023,1
8,23,11216.16506964,2023-01,2023,1
8,24,3208.6610371899997,2023-01,2023,1
8,25,18251.837221,2023-01,2023,1
8,26,593.11982844,2023-01,2023,1
8,28,2974.19563879,2023-01,2023,1
8,31,17022.892395097,2023-01,2023,1
8,32,6911.84658501,2023-01,2023,1
8,33,3775.57958625,2023-01,2023,1
8,35,9437.02493061,2023-01,2023,1
8,36,2305.8950863,2023-01,2023,1
8,38,6444.164487938,2023-01,2023,1
8,41,71223.155223243,2023-01,2023,1
8,42,10021.94393115,2023-01,2023,1
8,43,14264.95862718,2023-01,2023,1
8,45,35262.987363921,2023-01,2023,1
8,46,31552.29269338,2023-01,2023,1
8,47,199061.984198983,2023-01,2023,1
8,49,80362.146544671,2023-01,2023,1
8,50,559.85137001,2023-01,2023,1
8,52,15498.511448908,2023-01,2023,1
8,53,10717.123693919999,2023-01,2023,1
8,55,5461.75527635,2023-01,2023,1
8,56,101400.18600415101,2023-01,2023,1
8,58,789.03929179,2023-01,2023,1
8,59,2137.05814473,2023-01,2023,1
8,60,1807.127588,2023-01,2023,1
8,61,20421.67377194,2023-01,2023,1
8,62,9788.99019996,2023-01,2023,1
8,63,725.39256581,2023-01,2023,1
8,64,10176.1300442,2023-01,2023,1
8,65,3706.01366448,2023-01,2023,1
8,66,952.02387748,2023-01,2023,1
8,68,21498.88123978,2023-01,2023,1
8,69,7706.25613085,2023-01,2023,1
8,70,2709.06997161,2023-01,2023,1
8,71,6742.14704674,2023-01,2023,1
8,72,1229.9541076,2023-01,2023,1
8,73,3813.78526132,2023-01,2023,1
8,74,13387.38841094,2023-01,2023,1
8,75,888.55175072,2023-01,2023,1
8,77,2577.64799593,2023-01,2023,1
8,78,2177.83358236,2023-01,2023,1
8,79,693.58419102,2023-01,2023,1
8,80,5109.28427643,2023-01,2023,1
8,81,31508.535330892,2023-01,2023,1
8,82,24682.84539263,2023-01,2023,1
8,84,21523.76466069,2023-01,2023,1
8,85,32508.54575295,2023-01,2023,1
8,86,49011.74113098,2023-01,2023,1
8,87,440.76115056,2023-01,2023,1
8,88,7154.2642773,2023-01,2023,1
8,90,5964.51926865,2023-01,2023,1
8,92,1594.98374977,2023-01,2023,1
8,93,4012.1811654,2023-01,2023,1
8,94,1095.07043807,2023-01,2023,1
8,95,27215.27564648,2023-01,2023,1
8,96,42712.023213351,2023-01,2023,1
8,97,53298.016378192,2023-01,2023,1
11,0,2828.9224682,2023-01,2023,1
11,1,15521.674507259999,2023-01,2023,1
11,2,4901.9879904,2023-01,2023,1
11,6,19117.614584400002,2023-01,2023,1
11,8,7233.4176745,2023-01,2023,1
11,9,3960.4041968,2023-01,2023,1
11,10,103946.7473442,2023-01,2023,1
11,11,3562.7233363,2023-01,2023,1
11,13,13241.6052162,2023-01,2023,1
11,14,72530.2955199,2023-01,2023,1
11,15,31043.905264999998,2023-01,2023,1
11,16,2482.9553803,2023-01,2023,1
11,17,2862.1561139,2023-01,2023,1
11,18,19210.7494656,2023-01,2023,1
11,19,5489.8090221,2023-01,2023,1
11,20,35360.516187500005,2023-01,2023,1
11,21,25592.8215489,2023-01,2023,1
11,22,28801.4357593,2023-01,2023,1
